time,x_min,x_max,com_x,y_min,y_max,com_y,centroid_x,centroid_y,distance,distance_com,shoulder_midpoint_p1_x,shoulder_midpoint_p1_y,shoulder_midpoint_p2_x,shoulder_midpoint_p2_y,distance_shoulder_midpoint,wrist_left_p1_x,wrist_left_p1_y,wrist_right_p1_x,wrist_right_p1_y,com_p1_x,com_p1_y,centroid_p1_x,centroid_p1_y,wrist_left_p2_x,wrist_left_p2_y,wrist_right_p2_x,wrist_right_p2_y,com_p2_x,com_p2_y,centroid_p2_x,centroid_p2_y,both_tracked,single_tracked,distance_smooth,wrist_left_p1_speed,wrist_left_p1_speed_smooth,wrist_right_p1_speed,wrist_right_p1_speed_smooth,wrist_left_p2_speed,wrist_left_p2_speed_smooth,wrist_right_p2_speed,wrist_right_p2_speed_smooth,p1_com_approach_pos,p2_com_approach_pos
0.0,0.0,823.1246337890625,187.18434524536133,0.0,877.549560546875,240.349946975708,411.56231689453125,438.7747802734375,904.4389861093158,1179.2865170403068,344.5292053222656,641.5059356689453,1471.9083251953125,443.9686584472656,1144.5543481276372,348.81256103515625,426.96282958984375,618.8956298828125,877.549560546875,187.18434524536133,240.349946975708,411.56231689453125,438.7747802734375,1576.019287109375,692.1783447265625,1100.77197265625,385.5663757324219,1327.8934834798176,539.5143686930338,1309.6326599121094,545.9173889160156,True,False,904.6105701585262,,,,,,,,,1.3151842290898463,-3.8178672470858452
0.02,0.0,822.8827514648438,175.81157729204963,0.0,886.8819580078125,228.50453455307905,411.4413757324219,443.44097900390625,904.570766648506,1174.2184676919933,341.04261779785156,649.8933410644531,1474.9656372070312,437.4000701904297,1153.6614772595867,344.8799743652344,431.8364868164063,623.6640625,886.8819580078125,175.81157729204963,228.50453455307905,411.4413757324219,443.44097900390625,1529.40869140625,699.3896484375,1101.7071533203125,389.5558471679688,1317.7093017578125,502.10752563476564,1311.3160400390625,535.4945526123047,True,False,904.8135501611538,6.262409494633248,,10.480056869767946,,47.16514107910158,,4.097614575516014,,-1.062175573115898,-6.309364937531665
0.04,0.0,824.7586669921875,199.35888133329505,0.0,898.3226318359375,273.90868961109834,412.37933349609375,449.16131591796875,909.0873000421287,1143.3229058599404,340.0396270751953,650.5357513427734,1479.3714599609375,433.5118103027344,1159.817406496098,350.8800048828125,424.5669555664063,628.9506225585938,898.3226318359375,199.35888133329505,273.90868961109834,412.37933349609375,449.16131591796875,1534.517822265625,687.8005981445312,1103.50048828125,386.1025390625,1320.8854125976563,496.0921875,1317.9326477050781,529.2419891357422,True,False,905.6620293942967,9.425839527946325,,12.60304466764532,,12.665279500712844,,3.891193538416878,,-3.791276429280882,-14.493499524588593
0.06,0.0,819.2660522460938,187.41289138793945,0.0,903.1065673828124,247.2369842529297,409.6330261230469,451.5532836914062,905.1457929451017,1168.7872802676304,339.4943542480469,662.8639526367188,1473.52490234375,440.39410400390625,1155.6461904774087,340.73492431640625,432.5494384765625,632.5081787109375,903.1065673828124,187.41289138793945,247.2369842529297,409.6330261230469,451.5532836914062,1543.0601806640625,692.6767578125,1101.5921630859375,364.73095703125,1321.6430969238281,529.3460896809896,1310.2348327636719,542.1363525390625,True,False,907.0614404536724,12.909015962102202,,5.961731719369128,,9.836097809338865,,21.456612583758705,,-6.455508906402494,-26.2506907622342
0.08,0.0,821.0883178710938,175.43411075367646,0.0,907.1182861328124,232.35134887695312,410.5441589355469,453.5591430664062,903.1302674596583,1168.221298792029,335.4304504394531,656.8987426757812,1470.7427368164062,439.36822509765625,1155.9643219737675,335.6717529296875,428.7276306152344,625.505126953125,907.1182861328124,175.43411075367646,232.35134887695312,410.5441589355469,453.5591430664062,1533.757080078125,650.730712890625,1094.89306640625,367.1403198242188,1316.680224609375,481.94764404296876,1311.97509765625,508.9355163574219,True,False,908.9172159349979,6.343651930883103,,8.070726191099677,,42.96531583847634,,7.119194153269212,,-8.638263571478126,-39.461358404446045
0.1,0.0,817.9722290039062,164.78004116482205,0.0,908.182373046875,219.59749009874133,408.9861145019531,454.0911865234375,911.8190957915432,1125.5892185580674,331.6648406982422,653.5964965820312,1479.8460083007812,433.50134277343756,1169.0859123123323,167.08343505859375,215.75979614257812,617.5892944335938,908.182373046875,164.78004116482205,219.59749009874133,408.9861145019531,454.0911865234375,1526.5505065917969,637.0330810546875,1099.115966796875,378.7949523925781,1268.0523071289062,442.62528228759766,1320.780029296875,447.3147277832031,True,False,911.1347884339937,271.61980679357254,,7.987032329842402,,15.47772009459843,,12.396102129806872,,-9.922930991505217,-52.00592220520197
0.12,0.0,811.32373046875,165.67748514811197,0.0,910.0805053710938,219.96284654405383,405.661865234375,455.0402526855469,918.5107123139348,1126.8397625719388,339.62548828125,654.2770690917969,1479.1218872070312,436.8022766113281,1160.0635019382544,170.8993377685547,216.21096801757812,612.400390625,910.0805053710938,165.67748514811197,219.96284654405383,405.661865234375,455.0402526855469,1519.3439331054688,623.33544921875,1098.4456787109375,383.181640625,1269.7767639160156,445.201904296875,1324.139404296875,447.2339172363281,True,False,913.1339780926605,3.8424822124088283,135.5194973887193,5.525181359474347,7.287952391979575,15.47772009459843,3.5209485451911666,4.437602930256189,8.906840515580726,-9.973989082403476,-59.00021473815692
0.14,0.0,809.693115234375,180.83354695638022,0.0,907.62255859375,258.09403313530817,404.8465576171875,453.811279296875,921.8248712178811,1102.7987955036763,316.81996154785156,639.380126953125,1474.8831176757812,430.7483215332031,1176.7062096435786,171.2965850830078,221.68894958496094,608.5906982421875,907.62255859375,180.83354695638022,258.09403313530817,404.8465576171875,453.811279296875,1512.1373596191406,609.6378173828125,1097.948974609375,380.95550537109375,1268.6005249023438,439.55528259277344,1326.6082153320312,443.01593017578125,True,False,915.2997565209344,5.492366291629326,172.88798130843892,4.533790733140879,7.654436627764294,15.47772009459843,17.158409529221657,2.280875519004326,7.365087423768633,-9.53357874868291,-61.945540423915006
0.16,0.0,800.577392578125,202.20312690734863,0.0,906.47705078125,289.0498275756836,400.2886962890625,453.238525390625,913.7660961036823,1133.6088263689812,314.3779754638672,635.8597869873047,1468.9945068359375,432.13061523437506,1172.4525192692477,347.19512939453125,433.3907775878906,597.7274169921875,906.47705078125,202.20312690734863,289.0498275756836,400.2886962890625,453.238525390625,1504.9307861328125,595.940185546875,1097.0150146484375,367.4411315917969,1320.2205912272136,476.4155680338542,1313.6117248535156,481.69065856933594,True,False,918.8865660915668,275.24164269000977,185.4382021847215,10.923509860163998,9.306116469073364,15.47772009459843,26.690120071329574,13.546607688095985,5.155525951854109,-1.9442224052216615,-59.39911874724967
0.18,0.0,791.9765625,178.8356001112196,0.0,903.7779541015624,255.96424526638455,395.98828125,451.8889770507812,917.2252137290772,1102.1451145568492,315.1167449951172,632.5762634277344,1468.811279296875,439.26268005371094,1169.7782781342178,174.48727416992185,217.65652465820315,585.097900390625,903.7779541015624,178.8356001112196,255.96424526638455,395.98828125,451.8889770507812,1501.8983154296875,589.1888122558594,1096.9581298828125,370.3892211914063,1265.9247436523438,437.5160217285156,1313.0718383789062,435.7693634033203,True,False,922.9902387498718,276.3499070805254,173.49318315236,12.914713023348352,10.575268078593448,7.401143146835533,36.23567105653368,2.948638357595843,5.34332135297184,6.476127183614987,-49.40011025293023
