time,x_min,x_max,com_x,y_min,y_max,com_y,centroid_x,centroid_y,distance,distance_com,shoulder_midpoint_p1_x,shoulder_midpoint_p1_y,shoulder_midpoint_p2_x,shoulder_midpoint_p2_y,distance_shoulder_midpoint,wrist_left_p1_x,wrist_left_p1_y,wrist_right_p1_x,wrist_right_p1_y,com_p1_x,com_p1_y,centroid_p1_x,centroid_p1_y,wrist_left_p2_x,wrist_left_p2_y,wrist_right_p2_x,wrist_right_p2_y,com_p2_x,com_p2_y,centroid_p2_x,centroid_p2_y,both_tracked,single_tracked,distance_smooth,wrist_left_p1_speed,wrist_left_p1_speed_smooth,wrist_right_p1_speed,wrist_right_p1_speed_smooth,wrist_left_p2_speed,wrist_left_p2_speed_smooth,wrist_right_p2_speed,wrist_right_p2_speed_smooth,p1_com_approach_pos,p2_com_approach_pos
0.0,0.0,948.3400268554688,435.5359377179827,0.0,818.2254638671875,351.3658534458705,474.1700134277344,409.11273193359375,173.57485648021748,180.83835163535113,313.63791656494146,618.1350555419922,1183.249267578125,555.6908111572266,871.850437556671,735.8924255371094,528.7880859375,565.9368896484375,818.2254638671875,435.5359377179827,351.3658534458705,474.1700134277344,409.11273193359375,,,1094.876953125,253.01983642578125,432.67193603515625,170.5501823425293,633.2858276367188,339.7557678222656,True,False,177.9723100063048,0.0,0.7378279771578711,0.0,19.68339671409632,0.0,0.0,0.0,7.357240483920155,0.9664389724729373,-2.9577481098361234
0.03333333333333333,0.0,907.9165649414062,401.3926743727464,0.0,804.749267578125,338.03157395582934,453.9582824707031,402.3746337890625,188.51363973247297,162.6547960714212,325.3764190673828,621.5196075439453,1191.9629516601562,515.0022430419922,873.1083365835009,739.2326049804688,532.3931121826172,627.421142578125,802.4285888671875,401.3926743727464,338.03157395582934,453.9582824707031,402.3746337890625,,,1065.0819091796875,250.3102569580078,489.6268717447917,201.3885752360026,627.6075439453125,329.00347900390625,True,False,182.75414983084977,4.914571491170341,3.4855204762423,63.48113592310247,23.12916941078606,0.0,0.0,29.91799566473801,11.721586818719917,-6.570690885834412,5.959073828202664
0.06666666666666667,0.0,909.00244140625,398.55677443284253,0.0,811.255126953125,337.82624582143933,454.501220703125,405.6275634765625,192.76824364284028,161.60012330659052,319.3505096435547,612.7329864501953,1198.0864868164062,535.3148193359375,882.1397225934548,731.6505737304688,533.1365509033203,619.5011596679688,811.255126953125,398.55677443284253,337.82624582143933,454.501220703125,405.6275634765625,,,1065.97802734375,253.60543823242188,491.18701171875,205.40933227539062,634.3233642578125,336.17547607421875,True,False,184.14357746595834,7.618392153690781,5.433327291719326,11.858916640219388,22.20622050735977,0.0,0.0,3.4148568630634917,13.433402562675177,-8.16678909372012,9.011224280812046
0.1,0.0,946.8955078125,438.6891544886998,0.0,812.849365234375,349.0365426199777,473.44775390625,406.4246826171875,169.6271243269651,184.98544076401436,320.2599334716797,615.9071960449219,1195.548828125,531.7413635253906,879.3261832034442,731.7620849609375,533.2027587890625,627.6821899414062,812.849365234375,438.6891544886998,349.0365426199777,473.44775390625,406.4246826171875,,,1073.2216796875,249.6163330078125,433.0399169921875,164.13738250732422,627.733154296875,335.9308776855469,True,False,183.03724294523468,0.12968515202252429,6.669997827369984,8.334917638003619,18.466417076141425,0.0,0.0,8.26942922879933,13.30204386685531,-5.863768599587304,7.982365053122027
0.13333333333333333,0.0,936.6873779296876,437.97694178989957,0.0,820.408447265625,349.7904597691127,468.3436889648438,410.2042236328125,182.56646413089223,180.18422934985512,310.6136474609375,621.4079895019531,1196.551025390625,552.3897705078125,888.6217148855035,743.771484375,531.5433959960938,621.9325561523438,820.408447265625,437.97694178989957,349.7904597691127,468.3436889648438,410.2042236328125,,,1090.6834716796875,252.20947265625,435.4731903076172,169.62362670898438,635.6380615234375,337.107666015625,True,False,180.3317963022828,12.123496160974925,7.284281486975305,9.497263282835526,13.461626189455007,0.0,0.0,17.653287309017607,12.136866882329688,-1.7035423518390602,4.656157950262598
0.16666666666666666,0.0,950.4223022460938,440.40450177873885,0.0,830.57275390625,349.179689679827,475.2111511230469,415.286376953125,173.43513142412348,184.92074934415407,313.5302429199219,630.9393310546875,1189.6316528320312,534.515625,881.3916334634149,739.7559814453125,530.1325531005859,629.0363159179688,820.9963989257812,440.40450177873885,349.179689679827,475.2111511230469,415.286376953125,,,1082.07080078125,246.3359375,432.66676330566406,164.4208984375,627.4398803710938,332.1830749511719,True,False,176.92388757070728,4.2561416158457135,7.364927674316344,7.128049520197867,8.74371491962447,0.0,0.0,10.424802887177144,10.74722776016771,2.271976701121541,0.8162647773638041
0.2,0.0,923.6923828125,400.668703519381,0.0,823.729736328125,340.041985144982,461.84619140625,411.8648681640625,178.93933907110733,164.1708559667818,299.89439392089844,622.6602172851562,1181.7640991210938,531.6900024414062,886.5493539214822,747.4908752441406,533.2990570068359,624.1239013671875,823.729736328125,400.668703519381,340.041985144982,461.84619140625,411.8648681640625,,,1082.6141357421875,251.80609130859372,489.2368977864583,201.81121826171875,621.4395751953125,330.9375,True,False,173.70654169068644,8.357950051743925,6.303911027298515,5.621650120185231,7.795578022024372,0.0,0.0,5.497071544872719,9.04630209011819,1.312670441156177,0.6173926251687503
0.23333333333333334,0.0,951.11279296875,440.20857674734935,0.0,833.0440063476562,354.59456961495533,475.556396484375,416.5220031738281,171.13491684992155,189.29597938701824,299.7452850341797,631.9654846191406,1191.8972778320312,529.9209136962891,897.9689709049009,740.6415710449219,540.8589172363281,632.0421142578125,828.57958984375,440.20857674734935,354.59456961495533,475.556396484375,416.5220031738281,,,1088.012451171875,263.36798095703125,433.9758758544922,165.40122604370117,625.2401123046875,333.56451416015625,True,False,171.54235240064617,10.201198689511605,5.146342905780058,9.28542807329205,14.154751424957244,0.0,0.0,12.760058844733006,15.086505735859344,-4.286039240343506,-1.2997491016122606
0.26666666666666666,0.0,950.84521484375,439.5947592599051,0.0,829.6676025390625,355.286385672433,475.422607421875,414.83380126953125,173.46711111997533,185.57553214386493,300.16566467285156,632.5710144042969,1186.4689331054688,549.1352844238281,890.2218850779358,739.1800231933594,539.7961730957031,616.58642578125,825.55322265625,439.5947592599051,355.286385672433,475.422607421875,414.83380126953125,,,1103.6458740234375,259.9599304199219,434.5729675292969,169.77881240844727,630.4485473632812,337.001953125,True,False,172.9467777195452,1.80708251910081,5.965431279247872,15.749196952166276,17.50417263319809,0.0,0.0,16.000584943034053,18.10651542110592,-16.027992309486283,5.862220402626895
0.3,0.0,954.44189453125,442.76026916503906,0.0,830.5885620117188,357.1595197405134,477.220947265625,415.2942810058594,171.65900160174326,185.18681033615474,306.16001892089844,629.6509399414062,1183.6997680664062,551.8528900146484,880.9815820451453,736.2450866699219,538.441650390625,643.558349609375,830.44921875,442.76026916503906,357.1595197405134,477.220947265625,415.2942810058594,,,1116.65771484375,273.212646484375,435.5071563720703,172.11480331420898,631.2101440429688,339.438232421875,True,False,176.2048467904481,3.2324269760010913,5.730352669987006,27.41268780583532,18.76897791100753,0.0,0.0,18.57262729443965,20.046023446116685,-32.71859463475817,30.148273615869186
