time,p1_com_approach_pos,p2_com_approach_pos,p1_com_diff,p2_com_diff
23.5,346.011536477749,-602.911277366718,0,0
23.52,355.551799344473,-596.203651548028,9.5402628667245,6.70762581869008
23.54,354.129219581784,-611.672107303409,-1.42257976268877,-15.4684557553812
23.56,337.209113655732,-661.297856227601,-16.9201059260521,-49.6257489241912
23.58,320.158413421098,-733.180856146054,-17.0507002346337,-71.8829999184529
23.6,310.041488595676,-776.059228582144,-10.116924825422,-42.8783724360907
23.62,299.197837975285,-832.590766351941,-10.8436506203918,-56.5315377697964
23.64,293.795344658873,-841.73962809775,-5.40249331641189,-9.14886174581
23.66,282.86220839583,-852.178641655835,-10.9331362630432,-10.4390135580842
23.68,277.061516388932,-839.482076689781,-5.80069200689741,12.6965649660534
23.7,263.816757153403,-844.286994204229,-13.2447592355291,-4.80491751444799
23.72,265.43639497223,-837.617477971379,1.61963781882736,6.6695162328507
23.74,275.695356494225,-824.713555458755,10.2589615219945,12.903922512624
23.76,290.214441228635,-818.563892405818,14.51908473441,6.14966305293649
23.78,302.686438672965,-809.786387942491,12.4719974443303,8.77750446332743
23.8,317.648197281225,-801.192348392214,14.9617586082596,8.59403955027642
23.82,326.219886171506,-810.780748024675,8.57168889028083,-9.58839963246123
23.84,328.520131381427,-818.140661856512,2.30024520992123,-7.35991383183603
23.86,323.873723445486,-824.539993480309,-4.64640793594111,-6.39933162379782
23.88,320.327216494809,-830.072950462786,-3.5465069506767,-5.53295698247689
23.9,321.729640263116,-830.764127595275,1.40242376830741,-0.691177132489088
23.92,323.107606172298,-827.163333694752,1.37796590918168,3.60079390052317
23.94,324.478555715522,-826.050212727808,1.3709495432239,1.11312096694405
23.96,328.981504133321,-814.474329144187,4.50294841779947,11.5758835836208
23.98,333.968584192161,-800.351872839217,4.98708005883947,14.1224563049699
24,338.920824220709,-797.654510259162,4.95224002854792,2.69736258005491
24.02,339.490379955187,-796.840017775638,0.569555734478513,0.814492483524646
24.04,333.909877789733,-797.101419996888,-5.58050216545405,-0.261402221250137
24.06,320.727114530121,-807.852853132477,-13.1827632596118,-10.751433135589
24.08,307.374625359772,-818.974718692379,-13.3524891703494,-11.1218655599018
24.1,294.732264209543,-827.655980543381,-12.6423611502289,-8.68126185100186
24.12,279.013245256271,-839.369532072536,-15.7190189532724,-11.7135515291552
24.14,273.634887783062,-844.178610634519,-5.37835747320838,-4.80907856198269
24.16,279.927108673027,-831.542715191425,6.29222088996494,12.6358954430937
24.18,286.160187151372,-826.326220083622,6.23307847834479,5.21649510780321
24.2,298.78389238842,-813.497128534671,12.6237052370483,12.8290915489506
24.22,310.314819799583,-798.778330528087,11.5309274111626,14.7187980065842
24.24,315.982070905049,-788.826749417495,5.66725110546656,9.95158111059175
24.26,317.804227997489,-783.326986176267,1.82215709243991,5.49976324122815
24.28,321.199723540273,-780.04751982918,3.39549554278381,3.27946634708678
24.3,321.934859841729,-780.298998777797,0.735136301455725,-0.251478948617205
24.32,319.54393418702,-788.399058113319,-2.39092565470867,-8.10005933552111
24.34,325.572984551395,-794.276538605078,6.02905036437466,-5.87748049175957
24.36,329.394888855723,-794.862416647861,3.82190430432814,-0.585878042782611
24.38,330.711531314829,-803.20461578013,1.31664245910622,-8.34219913226923
24.4,326.850829253969,-810.253274531848,-3.86070206086049,-7.04865875171777
24.42,327.088725887921,-815.380380990619,0.23789663395263,-5.12710645877144
24.44,320.355251301589,-819.481875793579,-6.73347458633231,-4.10149480295934
24.46,318.877016232049,-819.483437435555,-1.47823506953995,-0.00156164197619546
24.48,315.970893470295,-824.360058982342,-2.90612276175381,-4.87662154678696
24.5,311.818825700553,-829.850367429267,-4.15206776974242,-5.49030844692516
24.52,307.26524973371,-837.183925650822,-4.5535759668428,-7.33355822155522
24.54,303.667795455924,-845.630953706569,-3.59745427778586,-8.44702805574752
24.56,296.687617818575,-847.265811322452,-6.98017763734896,-1.63485761588265
24.58,299.783501662346,-845.755833168453,3.09588384377082,1.50997815399921
24.6,293.958378119845,-850.371884723853,-5.82512354250076,-4.61605155539996
24.62,295.630230910266,-849.066852662334,1.67185279042047,1.30503206151889
24.64,297.993002194766,-841.896662981244,2.36277128450058,7.1701896810896
24.66,307.984917222869,-828.563194349417,9.99191502810288,13.3334686318276
24.68,315.605511195485,-822.746916177851,7.62059397261589,5.81627817156596
24.7,324.151872413399,-804.939423580504,8.54636121791424,17.8074925973474
24.72,322.032015785339,-802.390913762586,-2.11985662806001,2.54850981791788
24.74,321.39286747164,-797.503729718628,-0.639148313699764,4.88718404395786
24.76,323.499967993468,-789.274310228072,2.10710052182822,8.22941949055564
24.78,325.879807054265,-781.272304972023,2.37983906079683,8.00200525604862
24.8,323.241329748405,-775.785889082879,-2.63847730585979,5.4864158891445
24.82,330.525147379865,-755.199795585496,7.28381763146035,20.5860934973834
24.84,335.432984283542,-741.978553774666,4.90783690367721,13.2212418108296
24.86,331.190050592749,-749.399372952094,-4.24293369079373,-7.42081917742758
24.88,328.151270750183,-763.768347936515,-3.0387798425657,-14.3689749844215
24.9,325.92830501047,-763.694285798192,-2.22296573971295,0.0740621383229154
24.92,320.827739847581,-772.75524955787,-5.10056516288938,-9.06096375967741
24.94,323.072955078888,-774.441377074862,2.24521523130761,-1.68612751699209
24.96,325.916376334845,-779.393489161135,2.84342125595663,-4.95211208627325
24.98,327.097198521431,-780.727668229866,1.180822186586,-1.33417906873115
25,335.529295490784,-772.078246070001,8.4320969693535,8.64942215986503
25.02,348.224174246728,-754.866305679017,12.6948787559435,17.2119403909843
25.04,352.072040772249,-754.296779945867,3.84786652552151,0.569525733149135
25.06,350.783193411206,-762.324176985921,-1.28884736104351,-8.0273970400533
25.08,351.597129650831,-762.971068759173,0.813936239624752,-0.646891773251809
25.1,354.135600874204,-755.566859960259,2.53847122337339,7.40420879891349
25.12,357.424013580459,-746.21352720157,3.28841270625475,9.35333275868879
25.14,356.608363539126,-745.775671937875,-0.815650041332447,0.437855263695269
25.16,353.290253947037,-751.318064195835,-3.31810959208985,-5.54239225795948
25.18,352.225589989078,-752.861834288683,-1.06466395795854,-1.54377009284804
25.2,351.11346660264,-755.048400441635,-1.11212338643793,-2.18656615295265
25.22,349.894653079746,-757.316748581081,-1.21881352289449,-2.26834813944561
25.24,349.85400501702,-760.621268815766,-0.0406480627253245,-3.30452023468536
25.26,349.869564301183,-763.422841495264,0.0155592841628049,-2.80157267949767
25.28,349.575934862954,-766.078320667547,-0.293629438229345,-2.65547917228332
25.3,349.898039138664,-768.413867657699,0.322104275710387,-2.33554699015201
25.32,350.601094550515,-771.001232420624,0.703055411850698,-2.58736476292495
25.34,351.003812828973,-773.2533838315,0.402718278457996,-2.25215141087574
25.36,352.114470681665,-775.024991734714,1.11065785269182,-1.77160790321386
25.38,353.375535291493,-776.929592205185,1.26106460982811,-1.90460047047111
25.4,353.777475255265,-778.591345339138,0.40193996377235,-1.6617531339532
25.42,354.187181269716,-780.454164831405,0.409706014451217,-1.86281949226725
25.44,354.858831155825,-782.156729961584,0.671649886108526,-1.70256513017898
25.46,355.178478650636,-784.248882088356,0.319647494811647,-2.09215212677168
25.48,355.22735153431,-786.257854055715,0.0488728836733117,-2.00897196735946
25.5,354.837441455989,-788.105858122433,-0.389910078320668,-1.84800406671764
25.52,354.585531688466,-790.455883025973,-0.251909767522818,-2.35002490353997
25.54,354.047447688187,-792.495449877573,-0.538084000279469,-2.03956685160028
25.56,354.393868319912,-794.444647615869,0.346420631725266,-1.94919773829542
25.58,354.64719199148,-796.318207115987,0.253323671567614,-1.87355950011829
25.6,354.451225647808,-797.629548776804,-0.195966343672012,-1.31134166081711
25.62,354.24620928605,-798.743950709728,-0.205016361757885,-1.11440193292378
25.64,353.648619625145,-799.045888211757,-0.597589660904987,-0.301937502029205
25.66,353.033198236606,-799.517709843108,-0.615421388538834,-0.471821631350736
25.68,352.349557105692,-799.561963175828,-0.683641130914396,-0.044253332719677
25.7,351.301054127743,-799.423216450472,-1.04850297794832,0.138746725355759
25.72,350.13668982651,-799.091675679033,-1.16436430123281,0.331540771439222
25.74,349.24670570519,-799.060480041442,-0.88998412132014,0.0311956375909404
25.76,348.821750956963,-799.256301106225,-0.424954748227378,-0.195821064783104
25.78,348.699836784242,-799.410211994355,-0.121914172721176,-0.153910888130781
25.8,348.520692932398,-799.47865226552,-0.179143851843719,-0.0684402711642633
25.82,348.382547351749,-799.384102431623,-0.138145580649166,0.0945498338962807
25.84,348.358368251233,-799.172322874102,-0.0241791005158802,0.211779557521936
25.86,348.303918183291,-798.875678690263,-0.0544500679422981,0.296644183838339
25.88,348.157548217983,-798.653306106584,-0.14636996530777,0.222372583679544
25.9,347.969807175697,-798.6318796447,-0.187741042285552,0.0214264618840616
25.92,347.646071878894,-798.604413888721,-0.323735296802852,0.0274657559790512
25.94,347.197234897609,-798.735430373917,-0.448836981285581,-0.131016485196369
25.96,346.73893567308,-798.893516604145,-0.458299224528616,-0.158086230228378
25.98,346.582318521013,-799.310966983746,-0.156617152066815,-0.417450379600837
26,346.689052633394,-799.317763091968,0.10673411238065,-0.00679610822203358
26.02,347.060767117892,-799.259928142708,0.371714484497829,0.0578349492602683
26.04,347.546720823522,-799.079441925057,0.485953705629981,0.180486217651378
26.06,347.628440490855,-798.898179438465,0.0817196673332319,0.18126248659155
26.08,347.406510209224,-798.9890920971,-0.221930281631103,-0.0909126586354887
26.1,347.010923617281,-799.051203921471,-0.395586591943413,-0.0621118243707315
26.12,346.303262126484,-799.062849639478,-0.707661490796966,-0.0116457180070029
