file,subject,session,tsN_before,tsN_after,tsN_diff,frameDiffRounded,frequency,framediffsN_raw,framediffsN_round
point_11_1_kam_5_chair_processed_data_layer2.csv,point_11,1,19956,7501,0,0.02,19937,19,8
point_11_1_kam_5_chair_processed_data_layer2.csv,point_11,1,19956,7501,0,0.04,11,19,8
point_11_1_kam_5_chair_processed_data_layer2.csv,point_11,1,19956,7501,0,0.06,2,19,8
point_11_1_kam_5_chair_processed_data_layer2.csv,point_11,1,19956,7501,0,0.08,1,19,8
point_11_1_kam_5_chair_processed_data_layer2.csv,point_11,1,19956,7501,0,0.2,1,19,8
point_11_1_kam_5_chair_processed_data_layer2.csv,point_11,1,19956,7501,0,0.28,1,19,8
point_11_1_kam_5_chair_processed_data_layer2.csv,point_11,1,19956,7501,0,0.44,1,19,8
point_11_1_kam_5_chair_processed_data_layer2.csv,point_11,1,19956,7501,0,0.62,1,19,8
point_11_2_kam_5_chair_processed_data_layer2.csv,point_11,2,24394,7501,0,0.02,24391,12,3
point_11_2_kam_5_chair_processed_data_layer2.csv,point_11,2,24394,7501,0,0.04,1,12,3
point_11_2_kam_5_chair_processed_data_layer2.csv,point_11,2,24394,7501,0,0.44,1,12,3
point_11_3_kam_5_chair_processed_data_layer2.csv,point_11,3,33430,7501,0,0.02,33428,13,2
point_11_3_kam_5_chair_processed_data_layer2.csv,point_11,3,33430,7501,0,0.04,1,13,2
point_11_4_kam_5_chair_processed_data_layer2.csv,point_11,4,19786,7501,0,0.02,19766,18,5
point_11_4_kam_5_chair_processed_data_layer2.csv,point_11,4,19786,7501,0,0.04,14,18,5
point_11_4_kam_5_chair_processed_data_layer2.csv,point_11,4,19786,7501,0,0.06,1,18,5
point_11_4_kam_5_chair_processed_data_layer2.csv,point_11,4,19786,7501,0,0.08,3,18,5
point_11_4_kam_5_chair_processed_data_layer2.csv,point_11,4,19786,7501,0,0.14,1,18,5
point_11_5_kam_5_chair_processed_data_layer2.csv,point_11,5,23721,7501,0,0.02,23718,10,3
point_11_5_kam_5_chair_processed_data_layer2.csv,point_11,5,23721,7501,0,0.04,1,10,3
point_11_5_kam_5_chair_processed_data_layer2.csv,point_11,5,23721,7501,0,0.46,1,10,3
point_11_6_kam_5_chair_processed_data_layer2.csv,point_11,6,26245,7501,0,0.02,26240,15,3
point_11_6_kam_5_chair_processed_data_layer2.csv,point_11,6,26245,7501,0,0.04,3,15,3
point_11_6_kam_5_chair_processed_data_layer2.csv,point_11,6,26245,7501,0,0.06,1,15,3
point_11_7_kam_5_chair_processed_data_layer2.csv,point_11,7,13473,7501,0,0.02,13455,21,6
point_11_7_kam_5_chair_processed_data_layer2.csv,point_11,7,13473,7501,0,0.04,7,21,6
point_11_7_kam_5_chair_processed_data_layer2.csv,point_11,7,13473,7501,0,0.06,5,21,6
point_11_7_kam_5_chair_processed_data_layer2.csv,point_11,7,13473,7501,0,0.08,2,21,6
point_11_7_kam_5_chair_processed_data_layer2.csv,point_11,7,13473,7501,0,0.12,1,21,6
point_11_7_kam_5_chair_processed_data_layer2.csv,point_11,7,13473,7501,0,0.36,2,21,6
