time,p1_com_approach_pos,p2_com_approach_pos,p1_com_diff,p2_com_diff
9,308.894532637905,27.7361992075971,0,0
9.02,303.64088199501,15.3609481259157,-5.25365064289531,-12.3752510816814
9.04,293.589467097991,-23.6038288137112,-10.0514148970188,-38.9647769396269
9.06,289.704280158792,-51.1954851373261,-3.88518693919912,-27.5916563236149
9.08,287.520597067676,-76.7628190667957,-2.18368309111639,-25.5673339294696
9.1,287.032939253836,-67.6084498535447,-0.487657813839576,9.15436921325093
9.12,293.277141593463,-31.2540284147845,6.24420233962684,36.3544214387602
9.14,299.391692173298,21.6962620179783,6.11455057983505,52.9502904327629
9.16,312.30831687454,82.5790155038341,12.9166247012419,60.8827534858558
9.18,307.626435136046,93.8323812530901,-4.68188173849393,11.253365749256
9.2,314.060987393083,135.753408003061,6.43455225703758,41.9210267499714
9.22,315.914956567194,152.950238214365,1.8539691741106,17.196830211304
9.24,313.832175167657,136.698224631049,-2.08278139953723,-16.2520135833168
9.26,317.290272617955,135.793139946557,3.45809745029783,-0.905084684491612
9.28,318.442283022296,134.184793543784,1.15201040434113,-1.60834640277275
9.3,318.110077957074,125.432189937282,-0.332205065221331,-8.75260360650182
9.32,322.604125286282,122.387353212637,4.49404732920789,-3.04483672464571
9.34,319.75257704624,126.871473107725,-2.85154824004263,4.48411989508867
9.36,323.567506493102,145.419520845999,3.81492944686232,18.5480477382732
9.38,319.765839907535,150.731292045382,-3.80166658556669,5.31177119938303
9.4,312.291792308207,131.097377424987,-7.47404759932863,-19.6339146203948
9.42,311.525844012295,130.588709982056,-0.765948295912097,-0.508667442930857
9.44,298.11758076637,73.9946109528552,-13.408263245925,-56.5940990292007
9.46,288.859179872652,32.5835533344757,-9.25840089371763,-41.4110576183796
9.48,285.892147000964,11.7317840323876,-2.96703287168748,-20.8517693020881
9.5,280.00157104989,-35.429117904875,-5.89057595107471,-47.1609019372626
9.52,279.883690548955,-55.99476864295,-0.117880500934746,-20.5656507380749
9.54,280.292444942646,-53.471297973445,0.408754393691027,2.523470669505
9.56,290.054992963301,-19.3836111182751,9.76254802065529,34.0876868551698
9.58,294.849576632962,2.80273769716862,4.79458366966105,22.1863488154438
9.6,296.886113056972,3.4369553096812,2.03653642400946,0.634217612512586
9.62,297.304620995438,3.50045133478468,0.418507938466405,0.0634960251034737
9.64,287.808760308099,-30.678568136214,-9.49586068733959,-34.1790194709987
9.66,285.169780765413,-43.7543957570321,-2.63897954268532,-13.0758276208181
9.68,287.447055225342,-32.6396375746371,2.27727445992889,11.114758182395
9.7,301.726585666189,10.6145195469685,14.2795304408468,43.2541571216056
9.72,292.438415478998,0.699497093314882,-9.28817018719133,-9.91502245365361
9.74,288.361805277215,-4.92980128814548,-4.07661020178244,-5.62929838146037
9.76,288.879584307268,18.3670226314016,0.517779030052338,23.296823919547
9.78,289.706768506892,48.1882555361191,0.827184199623957,29.8212329047175
9.8,290.280563231022,75.0749929883726,0.573794724130607,26.8867374522535
9.82,287.320556846131,85.8421373884047,-2.96000638489073,10.767144400032
9.84,289.350655044508,106.145919811982,2.03009819837683,20.3037824235774
9.86,295.907247530299,126.578001061628,6.55659248579053,20.4320812496459
9.88,304.659162948156,161.884226975534,8.75191541785694,35.3062259139059
9.9,315.561708167783,203.353519719123,10.902545219627,41.469292743589
9.92,295.646884096817,154.747801999303,-19.9148240709653,-48.6057177198195
9.94,289.265254305147,139.14316764069,-6.38162979167009,-15.6046343586135
9.96,281.23172375664,125.241785870408,-8.03353054850675,-13.9013817702822
9.98,267.77968522826,93.421340489766,-13.4520385283805,-31.8204453806416
10,263.039178799496,70.6568336039105,-4.74050642876404,-22.7645068858555
10.02,262.729384998528,54.8099372753547,-0.309793800967952,-15.8468963285558
10.04,268.700289730562,48.0262505673054,5.97090473203423,-6.7836867080493
10.06,275.222493773727,70.5853353367985,6.52220404316495,22.5590847694931
10.08,279.212486980376,55.6455170331337,3.9899932066491,-14.9398183036648
10.1,278.095404693187,50.3008232117417,-1.11708228718879,-5.34469382139199
10.12,281.356974562384,79.244055322524,3.26156986919625,28.9432321107822
10.14,284.538128272832,108.015847483939,3.18115371044848,28.7717921614151
10.16,274.675254387345,62.8245052818803,-9.8628738854876,-45.1913422020588
10.18,265.486729371474,41.0576868157038,-9.18852501587099,-21.7668184661765
10.2,260.867814624664,21.3085225212332,-4.61891474680948,-19.7491642944706
10.22,250.197299071956,-35.4278661360598,-10.6705155527077,-56.736388657293
10.24,246.90459234829,-38.1323193196402,-3.29270672366684,-2.70445318358038
10.26,239.646275694492,-40.5114552220057,-7.25831665379781,-2.37913590236551
10.28,232.976735015582,-81.5161678745716,-6.66954067890939,-41.0047126525659
10.3,224.173335252466,-93.5721362629852,-8.8033997631164,-12.0559683884136
10.32,217.302701778506,-112.059888290374,-6.87063347396006,-18.4877520273891
10.34,220.78112296226,-87.2282592968503,3.47842118375445,24.8316289935239
10.36,212.331238657937,-122.848018515295,-8.44988430432383,-35.6197592184446
10.38,215.070937335644,-83.3842699482456,2.73969867770722,39.4637485670493
10.4,213.520789204823,-60.6473599806887,-1.55014813082127,22.7369099675569
10.42,216.950113330243,-31.3511744216579,3.42932412542044,29.2961855590308
10.44,230.525282307379,60.7494456732611,13.5751689771364,92.100620094919
10.46,243.173634400784,124.929194865964,12.6483520934044,64.1797491927029
10.48,255.053538000459,177.682404792881,11.8799035996756,52.7532099269173
10.5,264.118133299096,210.318405673923,9.06459529863707,32.6360008810416
10.52,270.081318240255,215.038944738679,5.963184941159,4.72053906475603
10.54,283.609795335831,257.485880158527,13.5284770955758,42.4469354198481
10.56,283.967788459533,235.015235231898,0.357993123701533,-22.4706449266291
10.58,291.004637187949,241.012525996151,7.03684872841649,5.99729076425311
10.6,289.569397660518,237.276409946021,-1.43523952743158,-3.7361160501296
10.62,289.523041624184,234.610128919808,-0.0463560363340321,-2.66628102621331
10.64,288.189425315077,232.241681039669,-1.3336163091065,-2.36844788013957
10.66,285.821805071575,228.960336562378,-2.36762024350253,-3.28134447729076
10.68,282.648712998082,225.219387042872,-3.17309207349228,-3.74094951950627
10.7,278.661039514559,221.096486484352,-3.98767348352368,-4.12290055851963
10.72,276.293950074149,219.461740291545,-2.36708944040987,-1.63474619280711
10.74,275.258907945522,218.743401650842,-1.03504212862646,-0.718338640703024
10.76,276.003010065548,219.814692691944,0.744102120025787,1.07129104110174
10.78,278.988807600389,222.193843746974,2.98579753484057,2.37915105503083
10.8,275.722567963286,219.355660642426,-3.26623963710267,-2.83818310454819
10.82,275.105632075583,218.461435844925,-0.616935887702596,-0.894224797501039
10.84,275.134729883047,217.928100476281,0.0290978074634154,-0.533335368644288
10.86,275.784527790171,227.953175370762,0.64979790712448,10.0250748944814
10.88,273.827859869147,224.02996048816,-1.95666792102418,-3.92321488260254
10.9,270.548050023864,210.561427415781,-3.27980984528278,-13.468533072379
10.92,266.983380697785,190.496426030277,-3.56466932607958,-20.0650013855033
10.94,264.071090707822,165.628589006975,-2.91228998996303,-24.8678370233028
10.96,263.798274457004,149.629742979992,-0.272816250817186,-15.9988460269823
10.98,257.516424688576,111.508068310895,-6.28184976842829,-38.121674669097
11,258.877206410492,100.116370553481,1.36078172191532,-11.3916977574141
11.02,255.698954543906,74.5586423832825,-3.17825186658581,-25.5577281701988
11.04,244.530460174489,14.5785408764423,-11.1684943694167,-59.9801015068402
11.06,239.101726553356,-8.66953748477376,-5.4287336211334,-23.248078361216
11.08,231.53342726815,-23.1140711814991,-7.5682992852054,-14.4445336967253
11.1,227.059489530649,-6.1839299817346,-4.47393773750065,16.9301411997645
11.12,228.60334179239,17.527823478747,1.5438522617402,23.7117534604816
11.14,233.653001381467,48.035236962357,5.04965958907692,30.5074134836099
11.16,242.864985836093,75.447466285847,9.2119844546261,27.4122293234901
11.18,249.985439200968,95.8207571732252,7.12045336487526,20.3732908873781
11.2,267.372446439043,140.592101473925,17.3870072380748,44.7713443006998
11.22,274.413242519184,146.619079834875,7.04079608014138,6.02697836094981
11.24,275.583208074509,124.688275995454,1.16996555532512,-21.9308038394209
11.26,281.923197832961,137.029267174855,6.33998975845191,12.340991179401
11.28,285.13610863574,165.358794387283,3.21291080277837,28.3295272124279
11.3,285.17241109622,179.767926382361,0.0363024604809539,14.4091319950785
11.32,287.564085794403,190.842663829624,2.3916746981821,11.0747374472629
11.34,286.237607110892,182.664005371237,-1.32647868351069,-8.17865845838733
11.36,287.392988766859,159.127433653546,1.15538165596701,-23.5365717176906
11.38,284.458111297707,135.457186410762,-2.93487746915173,-23.6702472427845
11.4,278.278944837267,106.330089682891,-6.17916646043972,-29.1270967278711
11.42,273.30732529252,76.5035872482174,-4.9716195447474,-29.8265024346733
11.44,263.799082935502,44.6514627288788,-9.50824235701845,-31.8521245193386
11.46,259.471018151218,28.0718687696481,-4.32806478428392,-16.5795939592307
11.48,256.668480309974,17.6379723664872,-2.80253784124363,-10.4338964031609
11.5,255.423213254843,-0.495899010757646,-1.24526705513114,-18.1338713772449
11.52,261.565284722828,13.5894287441965,6.14207146798509,14.0853277549541
11.54,268.780010811959,7.22493302531562,7.21472608913075,-6.36449571888088
11.56,277.539334945494,17.5337516003064,8.7593241335349,10.3088185749908
11.58,277.729053406666,31.4119269546735,0.189718461172163,13.8781753543671
11.6,276.199225283243,49.6333582242387,-1.52982812342253,18.2214312695652
11.62,283.711161214619,87.421950531329,7.51193593137538,37.7885923070903
11.64,282.476869270931,106.415325723225,-1.23429194368742,18.9933751918963
11.66,279.168624067858,113.883090091604,-3.30824520307334,7.46776436837853
11.68,278.12876839623,96.8868795081661,-1.03985567162823,-16.9962105834377
11.7,275.912155140575,84.5410256294867,-2.21661325565498,-12.3458538786794
11.72,279.175454374255,75.1066918794573,3.26329923367985,-9.43433375002942
11.74,284.690351072249,57.0438565039144,5.51489669799474,-18.0628353755429
11.76,296.063142925675,73.7706215405738,11.3727918534259,16.7267650366594
11.78,302.071876960088,83.1158466566664,6.00873403441278,9.34522511609259
11.8,304.937090344445,86.0010578414396,2.86521338435693,2.88521118477328
11.82,312.705077819863,88.8113172378801,7.76798747541818,2.81025939644051
11.84,315.666461805607,77.7685818979121,2.96138398574414,-11.0427353399681
11.86,316.544720979309,63.6487131287745,0.878259173701395,-14.1198687691376
11.88,322.95497913512,52.3240397409268,6.41025815581156,-11.3246733878476
11.9,325.747424508186,57.0974640186047,2.79244537306607,4.77342427767786
11.92,334.135417960531,73.2668519841394,8.38799345234509,16.1693879655347
11.94,344.578294414571,99.2439661437339,10.4428764540397,25.9771141595944
11.96,357.225702479604,133.623052358136,12.647408065033,34.3790862144018
11.98,360.239404261819,142.323495362129,3.01370178221498,8.70044300399343
12,356.700846924224,136.110148706845,-3.53855733759542,-6.2133466552838
12.02,354.892699981526,121.701496965834,-1.80814694269793,-14.4086517410114
12.04,353.734813166654,126.962214687672,-1.15788681487203,5.26071772183782
12.06,353.326581936881,110.377366136655,-0.408231229772866,-16.5848485510169
12.08,354.54710762854,108.411783916419,1.22052569165942,-1.96558222023562
12.1,354.154342252114,97.0024700280242,-0.392765376425984,-11.4093138883948
12.12,352.339385824688,78.5887050226295,-1.81495642742652,-18.4137650053948
12.14,349.500056856955,57.1814336988362,-2.8393289677328,-21.4072713237933
12.16,346.419017718399,33.2033760459536,-3.08103913855541,-23.9780576528826
12.18,342.023484465202,10.8712166677472,-4.39553325319713,-22.3321593782064
12.2,340.172905521147,-8.3390269304683,-1.85057894405531,-19.2102435982155
12.22,341.608797012374,-21.3198354345686,1.43589149122744,-12.9808085041003
12.24,344.350026454849,-24.6820260537094,2.74122944247415,-3.36219061914074
12.26,349.244003019622,-39.7335919738595,4.89397656477377,-15.0515659201501
12.28,357.311403323477,-31.382807600682,8.06740030385458,8.35078437317741
12.3,360.300344662297,-33.8521061183565,2.98894133882004,-2.46929851767446
12.32,363.360420246346,-36.4374737287457,3.06007558404929,-2.58536761038916
12.34,365.973494278393,-37.9017963069804,2.61307403204683,-1.46432257823473
12.36,365.609751064615,-50.6887028772731,-0.363743213777695,-12.7869065702928
12.38,368.477455814598,-38.2846816302646,2.86770474998298,12.4040212470086
12.4,373.252710066836,-30.3852842978372,4.77525425223791,7.89939733242738
12.42,377.801961662684,-25.8551593363532,4.54925159584724,4.53012496148399
12.44,380.726937260981,-24.2723620919842,2.92497559829701,1.58279724436908
12.46,383.07803984383,-25.8630614794074,2.35110258284948,-1.59069938742328
12.48,385.763354786269,-31.0002105513141,2.68531494243916,-5.1371490719067
12.5,384.085818309058,-39.5645388514474,-1.67753647721162,-8.56432830013324
12.52,383.754289869549,-50.1350530923294,-0.331528439508475,-10.570514240882
12.54,382.643031975344,-63.0522434570362,-1.11125789420521,-12.9171903647068
12.56,380.498868148958,-78.5292019228097,-2.14416382638609,-15.4769584657736
12.58,384.759981916119,-68.5992405892912,4.26111376716165,9.92996133351849
12.6,382.942501443407,-69.2665130861982,-1.81748047271253,-0.667272496906989
12.62,381.206983031865,-69.3474301755234,-1.73551841154222,-0.0809170893251547
12.64,380.358951209241,-70.0056373610207,-0.848031822624193,-0.658207185497346
12.66,380.20831806367,-71.0113914633459,-0.150633145570396,-1.00575410232514
12.68,380.424187386654,-72.6603349039003,0.215869322984361,-1.64894344055443
12.7,380.703043573512,-74.1962234018997,0.278856186857297,-1.53588849799937
12.72,383.17739465008,-74.9310412417717,2.47435107656861,-0.734817839872036
12.74,383.380905031491,-75.4772560250802,0.203510381410752,-0.546214783308514
12.76,381.952797884951,-75.8422688587701,-1.42810714654007,-0.365012833689832
12.78,379.534547886738,-76.0463598958396,-2.41824999821267,-0.204091037069588
12.8,372.083977088504,-76.6374230560017,-7.45057079823408,-0.591063160162037
12.82,365.876686794876,-76.778988425084,-6.20729029362838,-0.141565369082301
12.84,360.394752730475,-77.5065631087108,-5.48193406440089,-0.72757468362687
12.86,355.467485209954,-78.6428206797321,-4.92726752052067,-1.13625757102122
12.88,351.579180357779,-80.4044730498594,-3.88830485217488,-1.76165237012729
12.9,349.997190560763,-81.8049791147838,-1.58198979701615,-1.40050606492446
12.92,350.617345264346,-82.9015727088321,0.620154703582557,-1.09659359404833
12.94,349.886073832603,-84.5256703284859,-0.731271431742812,-1.6240976196538
12.96,349.449287895642,-85.2778722756746,-0.43678593696103,-0.752201947188624
12.98,349.534723907836,-85.7187368065473,0.0854360121938385,-0.440864530872744
13,349.576552607493,-86.5665466007731,0.0418286996568327,-0.847809794225782
13.02,355.162395058813,-86.786401349209,5.58584245132073,-0.219854748435893
13.04,349.306639676395,-88.0046909294677,-5.85575538241807,-1.21828958025874
13.06,344.785693312132,-88.4848902937807,-4.52094636426324,-0.480199364312981
13.08,347.18362167163,-88.2649269123512,2.39792835949748,0.219963381429537
13.1,346.837616942373,-86.8562947174158,-0.346004729257004,1.40863219493541
13.12,339.17633548372,-86.0728599510278,-7.66128145865264,0.783434766387984
13.14,326.970986534883,-85.0480727252828,-12.2053489488369,1.024787225745
13.16,311.874538642217,-82.9184981874621,-15.0964478926664,2.12957453782063
13.18,296.86370233114,-82.3568415889574,-15.0108363110766,0.561656598504769
13.2,283.09371762565,-80.7211094707938,-13.7699847054898,1.63573211816359
13.22,273.524759678294,-81.02388303886,-9.56895794735647,-0.302773568066172
13.24,256.818244705664,-82.0781029027363,-16.7065149726302,-1.0542198638763
13.26,253.102972372032,-72.6486626580926,-3.71527233363142,9.42944024464362
13.28,257.57982300775,-85.4929620619005,4.47685063571734,-12.8442994038079
13.3,260.902583867334,-78.3600845074009,3.32276085958415,7.13287755449962
13.32,258.886005517835,-106.775451687401,-2.01657834949907,-28.4153671799997
13.34,257.259448600784,-126.848072358748,-1.62655691705089,-20.0726206713478
13.36,255.992344082584,-138.992293735217,-1.26710451820006,-12.1442213764691
13.38,255.845227116241,-134.743399352487,-0.147116966342992,4.24889438273047
13.4,255.718641984788,-133.24933158852,-0.126585131452742,1.49406776396663
13.42,255.740935001301,-135.429155073277,0.0222930165133164,-2.17982348475658
13.44,256.207985681959,-136.37404522089,0.46705068065765,-0.944890147612853
13.46,256.718060004306,-144.05408827399,0.510074322347066,-7.68004305309992
13.48,256.912555455373,-159.365213000183,0.194495451067041,-15.311124726193
13.5,258.349117110355,-149.430690783413,1.43656165498243,9.93452221676998
13.52,257.289102799447,-167.350103816124,-1.06001431090806,-17.9194130327114
13.54,257.795141885865,-155.869132569879,0.506039086417843,11.4809712462458
13.56,258.700154964415,-134.207063157671,0.905013078549757,21.6620694122079
13.58,260.111015802096,-101.579544959253,1.41086083768124,32.6275181984171
13.6,261.537205397971,-73.0839998733925,1.42618959587475,28.495545085861
13.62,261.473798444095,-73.1423168174413,-0.0634069538758126,-0.0583169440488121
13.64,261.344109984024,-80.1150718633637,-0.129688460070724,-6.97275504592237
13.66,261.216302039112,-86.5629096169499,-0.127807944912092,-6.44783775358619
13.68,260.61122029177,-102.848915568546,-0.605081747342638,-16.2860059515964
13.7,260.422954859383,-113.365714180429,-0.188265432386459,-10.5167986118826
13.72,260.209543551564,-119.523824745718,-0.213411307819456,-6.15811056528936
13.74,260.218083891852,-118.939683243444,0.00854034028867545,0.584141502274434
13.76,260.402579854966,-114.024745095003,0.184495963113307,4.91493814844101
13.78,260.894814576853,-103.348677733402,0.492234721887655,10.6760673616004
13.8,261.630983319228,-87.797279695579,0.736168742374673,15.5513980378234
13.82,261.296016891672,-91.8817713285479,-0.334966427556253,-4.08449163296895
13.84,261.633698665285,-83.2241952328978,0.337681773612985,8.65757609565011
13.86,262.132754001156,-71.6940264015037,0.499055335871503,11.5301688313941
13.88,261.590974063774,-81.5264897058654,-0.541779937381818,-9.83246330436171
13.9,261.771184859351,-83.1823733870528,0.180210795576784,-1.65588368118742
13.92,261.848541112563,-83.6232739441487,0.077356253211974,-0.440900557095901
13.94,261.819887464744,-82.4879694344236,-0.028653647819624,1.13530450972507
13.96,261.720971005861,-80.6895428912317,-0.0989164588825702,1.79842654319195
13.98,262.038063811668,-67.6760961374832,0.317092805806453,13.0134467537485
14,261.265806207003,-78.5089521842726,-0.772257604664048,-10.8328560467895
14.02,260.469477776268,-87.5470516943212,-0.796328430735173,-9.03809951004857
14.04,260.361989640663,-83.1279997934823,-0.107488135605195,4.41905190083885
14.06,259.814125518531,-89.7775777019197,-0.547864122131841,-6.64957790843732
14.08,259.04734368636,-103.567317844887,-0.766781832170977,-13.7897401429676
14.1,253.491610803085,-123.482901402808,-5.55573288327526,-19.9155835579208
14.12,256.222071519891,-142.711718498384,2.73046071680642,-19.228817095576
14.14,262.760770160908,-160.059840027263,6.53869864101648,-17.3481215288785
14.16,267.484367814021,-173.452481531851,4.72359765311359,-13.3926415045888
14.18,270.697796050922,-179.204041099651,3.21342823690071,-5.75155956779918
14.2,272.014165618121,-191.339076585161,1.31636956719888,-12.1350354855099
14.22,271.497930781054,-195.588126249984,-0.516234837067316,-4.24904966482336
14.24,268.885030451876,-197.805323133813,-2.61290032917765,-2.21719688382919
14.26,263.352452372753,-218.290559699536,-5.53257807912274,-20.4852365657226
14.28,255.539272628798,-243.318245849935,-7.81317974395543,-25.0276861503993
14.3,245.634612702124,-270.171280228706,-9.90465992667356,-26.8530343787707
14.32,245.912491933557,-295.575506071939,0.27787923143282,-25.4042258432336
14.34,246.833978892858,-316.050467425269,0.921486959300324,-20.4749613533301
14.36,245.835756980867,-329.722125074172,-0.998221911990612,-13.6716576489023
14.38,245.65909861961,-333.042203007426,-0.176658361256756,-3.32007793325403
14.4,246.388300636848,-322.834227881713,0.729202017237697,10.2079751257129
14.42,246.492504041823,-322.484781857923,0.104203404975465,0.349446023789824
14.44,246.557881603734,-322.831027990152,0.0653775619105943,-0.346246132228885
14.46,246.457569499198,-322.956801710869,-0.100312104535504,-0.125773720717007
14.48,246.171373910348,-323.007891414205,-0.286195588850291,-0.0510897033358333
