time,x_min,x_max,com_x,y_min,y_max,com_y,centroid_x,centroid_y,distance,distance_com,shoulder_midpoint_p1_x,shoulder_midpoint_p1_y,shoulder_midpoint_p2_x,shoulder_midpoint_p2_y,distance_shoulder_midpoint,wrist_left_p1_x,wrist_left_p1_y,wrist_right_p1_x,wrist_right_p1_y,com_p1_x,com_p1_y,centroid_p1_x,centroid_p1_y,wrist_left_p2_x,wrist_left_p2_y,wrist_right_p2_x,wrist_right_p2_y,com_p2_x,com_p2_y,centroid_p2_x,centroid_p2_y,both_tracked,single_tracked,distance_smooth,wrist_left_p1_speed,wrist_left_p1_speed_smooth,wrist_right_p1_speed,wrist_right_p1_speed_smooth,wrist_left_p2_speed,wrist_left_p2_speed_smooth,wrist_right_p2_speed,wrist_right_p2_speed_smooth,p1_com_approach_pos,p2_com_approach_pos
0.0,0.0,584.0432739257812,265.99835815429685,0.0,748.3174438476562,401.5179056803385,292.0216369628906,374.1587219238281,1138.0806759975892,1182.8459849124338,338.9389190673828,549.5906219482422,1505.1209106445312,872.4591369628906,1210.051451578241,518.9343872070312,420.05517578125,393.90966796875,748.3174438476562,265.99835815429685,401.5179056803385,292.0216369628906,374.1587219238281,1216.34716796875,987.9358520507812,1467.67626953125,526.458251953125,1383.4822300502233,789.2735246930804,1365.5182495117188,752.0907897949219,True,False,1142.6820812026572,,,,,,,,,-8.770937182415913,-7.806486711418627
0.02,0.0,582.8917236328125,244.2205867767334,0.0,712.5144653320312,375.3455219268799,291.44586181640625,356.2572326660156,1158.5136677119178,1193.7286664645121,341.3867950439453,551.0900573730469,1499.0537719726562,945.5539855957031,1223.0268272364713,517.7817993164062,422.9313354492188,360.7861328125,712.5144653320312,244.2205867767334,375.3455219268799,291.44586181640625,356.2572326660156,1227.6488037109375,1010.689208984375,1512.58203125,544.6473999023438,1352.932393391927,817.7777303059896,1369.3389282226562,780.875244140625,True,False,1150.0582713554265,3.098508234822981,,48.77521759908033,,25.405554947621372,,48.449690800455286,,-17.640578840721204,-10.02391377784781
0.04,0.0,584.7405395507812,248.3287582397461,0.0,736.6349487304688,375.265100479126,292.3702697753906,368.3174743652344,1152.8839535001102,1190.0247443055152,343.0569152832031,548.1207885742188,1500.21728515625,942.3955688476562,1222.4862878430965,520.2280883789062,421.7337341308594,382.2213134765625,736.6349487304688,248.3287582397461,375.265100479126,292.3702697753906,368.3174743652344,1228.6263427734375,1011.617919921875,1512.01220703125,542.9281616210938,1353.3891194661458,816.8536987304688,1369.2477416992188,779.9924926757812,True,False,1153.815540569567,2.7237068665778588,,32.26863321362245,,1.3483644255710352,,1.8112095152106236,,-22.639111335956624,-11.582314927437144
0.06,0.0,584.49365234375,245.8008327484131,0.0,698.822021484375,374.2469024658203,292.246826171875,349.4110107421875,1158.2963867836174,1191.5212581639753,344.5111999511719,550.4596862792969,1500.1370239257812,939.0746459960938,1219.2180411856948,521.1316528320312,424.2970581054688,363.69378662109375,698.822021484375,245.8008327484131,374.2469024658203,292.246826171875,349.4110107421875,1228.7880859375,1011.8988037109376,1508.949951171875,537.4010620117188,1352.8748779296875,814.8260294596354,1368.118408203125,778.5390319824219,True,False,1154.704406708916,2.717914369467621,,42.108036267421625,,0.3241242880117435,,6.318721471961697,,-24.676798663847187,-12.84421373915562
0.08,0.0,583.956298828125,260.71445515950523,0.0,707.3230590820312,396.51710408528646,291.9781494140625,353.6615295410156,1138.4848018017688,1186.0108685452253,350.05303955078125,546.6987457275391,1505.3994140625,849.1675720214844,1194.283314786324,520.4012451171875,423.2841796875,359.2116394042969,707.3230590820312,260.71445515950523,396.51710408528646,291.9781494140625,353.6615295410156,1230.065185546875,987.0428466796876,1465.1038818359375,505.9323120117188,1381.994873046875,782.9779750279018,1360.5451049804688,746.4875793457032,True,False,1153.4753876373106,1.2487666393246826,,9.610269710565106,,24.88874410956913,,53.96999187302454,,-24.663904820117914,-14.172133791972236
0.1,0.0,584.2252197265625,243.9885082244873,0.0,720.23583984375,371.69671630859375,292.11260986328125,360.117919921875,1155.646551708646,1196.1628583884917,347.7627258300781,544.3701629638672,1502.6289672851562,939.4466552734375,1220.5742379831768,518.7643432617188,422.3794555664063,357.13037109375,720.23583984375,243.9885082244873,371.69671630859375,292.11260986328125,360.117919921875,1236.83349609375,1019.52294921875,1507.2305908203125,533.5616455078125,1354.876241048177,815.2438151041666,1368.7090454101562,780.188232421875,True,False,1150.8790012185918,1.8702869885998223,,13.07943365672614,,33.17781018402128,,50.37896068094881,,-23.510693800493822,-15.928598664855992
0.12,0.0,585.5400390625,258.8248331705729,0.0,710.5430908203125,394.4553731282552,292.77001953125,355.27154541015625,1152.4218010105744,1194.3103783339589,341.4903106689453,540.1265716552734,1501.5257568359375,874.5809631347656,1207.287031465082,518.659912109375,419.0526123046875,340.3876342773437,710.5430908203125,258.8248331705729,394.4553731282552,292.77001953125,355.27154541015625,1239.865234375,1033.093994140625,1462.1890869140625,523.2379150390625,1382.1192278180804,800.1485857282366,1365.8323974609375,775.5252075195312,True,False,1146.8056364329443,3.328481929292042,3.5864259598794836,19.346023357134555,22.78187291976409,13.905563536856244,13.149891775222592,46.209484794013136,26.312788104050522,-21.593717712782915,-18.37201263174892
0.14,0.0,585.08837890625,244.28718948364258,0.0,745.203857421875,368.5610752105713,292.544189453125,372.6019287109375,1146.0631707672642,1179.8568405596538,351.8516540527344,539.0920715332031,1502.9150390625,871.65283203125,1198.141717716723,525.3778686523438,418.0998229980469,361.3197021484375,745.203857421875,244.28718948364258,368.5610752105713,292.544189453125,372.6019287109375,1244.478759765625,1033.515625,1463.044921875,521.5399780273438,1346.4835205078125,789.5425618489584,1365.1841430664062,776.2160034179688,True,False,1145.5671061538044,6.785185891047154,3.5891144346824664,40.490989204612774,23.288712395053444,4.632751786089868,13.04862383352516,1.9014319804103672,24.650270334356986,-23.21391456494339,-23.33260787538737
0.16,0.0,585.5924682617188,250.59344100952148,0.0,759.558837890625,370.5459575653076,292.7962341308594,379.7794189453125,1139.9287878407297,1170.8276934833577,352.70277404785156,540.9059295654297,1497.3636474609375,875.9197387695312,1192.6788199176888,520.512939453125,417.111328125,389.861572265625,759.558837890625,250.59344100952148,370.5459575653076,292.7962341308594,379.7794189453125,1245.5244140625,1038.5919189453125,1456.9664306640625,518.5015869140625,1343.3422241210938,790.9476521809896,1360.8385009765625,778.180419921875,True,False,1143.8631585405526,4.964338649553548,4.127790059177802,31.94845558152373,19.9493084989136,5.18287112783923,9.127435639736726,6.79557767660049,15.336424640729069,-24.999011589946925,-29.129384287902976
0.18,0.0,585.1387329101562,248.56304168701172,0.0,749.8602294921875,370.1760311126709,292.5693664550781,374.93011474609375,1141.6292184496297,1172.278834888562,348.36207580566406,540.8085021972656,1496.1392822265625,875.7012634277344,1195.6360972737189,516.7147216796875,416.6990661621094,381.45599365234375,749.8602294921875,248.56304168701172,370.1760311126709,292.5693664550781,374.93011474609375,1243.4794921875,1037.9578857421875,1457.0234375,520.0745849609375,1342.6204223632812,791.2177327473959,1360.4567260742188,778.5807800292969,True,False,1145.6207598298972,3.820525903655536,4.527980517636548,12.834202612172428,19.75682824433698,2.1409585651101386,3.291985045664754,1.574030696910378,3.772641231290955,-28.49931455618718,-35.30141577372312
