frame,person,keypoint,x,y
72,0,8,972.709716796875,397.3563232421875
72,0,9,900.7271118164062,585.767333984375
72,0,10,895.5501708984375,460.9586181640625
72,0,11,1372.038330078125,475.4594421386719
72,0,12,1328.6522216796875,356.15887451171875
72,0,13,1217.73095703125,596.869384765625
72,0,14,1208.1312255859375,429.2571716308594
72,0,15,0.0,0.0
72,0,16,0.0,0.0
72,1,0,0.0,0.0
72,1,1,0.0,0.0
72,1,2,0.0,0.0
72,1,3,0.0,0.0
72,1,4,0.0,0.0
72,1,5,519.537841796875,393.7464599609375
72,1,6,488.4581298828125,590.5531005859375
72,1,7,604.732421875,432.5263671875
72,1,8,599.6834106445312,635.4309692382812
72,1,9,699.4315185546875,500.6343994140625
72,1,10,706.253173828125,544.43017578125
72,1,11,386.60382080078125,416.33514404296875
72,1,12,361.9610900878906,522.014404296875
72,1,13,0.0,0.0
72,1,14,0.0,0.0
72,1,15,0.0,0.0
72,1,16,0.0,0.0
73,0,0,0.0,0.0
73,0,1,0.0,0.0
73,0,2,0.0,0.0
73,0,3,0.0,0.0
73,0,4,0.0,0.0
73,0,5,1129.4222412109375,569.8780517578125
73,0,6,1076.738525390625,336.6290588378906
73,0,7,1024.02783203125,627.9647216796875
73,0,8,973.139404296875,396.23577880859375
73,0,9,899.2686767578125,581.7724609375
73,0,10,899.18017578125,464.99517822265625
73,0,11,1372.697021484375,473.7435607910156
73,0,12,1324.65869140625,355.82550048828125
73,0,13,1217.41015625,597.094482421875
73,0,14,1201.59912109375,433.8970642089844
73,0,15,0.0,0.0
73,0,16,0.0,0.0
73,1,0,0.0,0.0
73,1,1,0.0,0.0
73,1,2,0.0,0.0
73,1,3,0.0,0.0
73,1,4,0.0,0.0
73,1,5,531.846923828125,392.27508544921875
73,1,6,490.17059326171875,587.8359375
73,1,7,603.8102416992188,412.21893310546875
73,1,8,599.4962768554688,625.2523193359375
73,1,9,691.7891845703125,454.12542724609375
73,1,10,705.8504028320312,535.365478515625
73,1,11,391.65338134765625,409.9803466796875
73,1,12,357.4343566894531,513.1773681640625
73,1,13,0.0,0.0
73,1,14,0.0,0.0
73,1,15,0.0,0.0
73,1,16,0.0,0.0
74,0,0,0.0,0.0
74,0,1,0.0,0.0
74,0,2,0.0,0.0
74,0,3,0.0,0.0
74,0,4,0.0,0.0
74,0,5,1129.1585693359375,569.0616455078125
74,0,6,1077.23681640625,334.71453857421875
74,0,7,1022.4549560546875,627.113525390625
74,0,8,972.7659912109375,396.7665710449219
74,0,9,898.8746337890625,580.140625
74,0,10,898.599853515625,467.7698974609375
74,0,11,1371.139404296875,474.1224365234375
74,0,12,1323.4029541015625,355.75543212890625
74,0,13,1213.931396484375,597.2998046875
74,0,14,1196.790283203125,434.69537353515625
74,0,15,0.0,0.0
74,0,16,0.0,0.0
74,1,0,0.0,0.0
74,1,1,0.0,0.0
74,1,2,0.0,0.0
74,1,3,0.0,0.0
74,1,4,0.0,0.0
74,1,5,518.3888549804688,382.51788330078125
74,1,6,491.01287841796875,591.863525390625
74,1,7,581.85546875,411.3486328125
74,1,8,597.2540893554688,635.7086181640625
74,1,9,687.9945068359375,446.35711669921875
74,1,10,699.1474609375,540.705078125
74,1,11,390.1092224121094,407.7037353515625
74,1,12,364.94244384765625,520.1560668945312
74,1,13,0.0,0.0
74,1,14,0.0,0.0
74,1,15,0.0,0.0
74,1,16,0.0,0.0
75,0,0,0.0,0.0
75,0,1,0.0,0.0
75,0,2,0.0,0.0
75,0,3,0.0,0.0
75,0,4,0.0,0.0
75,0,5,1130.048828125,568.5692138671875
75,0,6,1076.706787109375,334.51318359375
75,0,7,1021.0032348632812,623.16845703125
75,0,8,972.7464599609375,395.99249267578125
75,0,9,898.7430419921875,579.35400390625
75,0,10,896.9284057617188,465.04736328125
75,0,11,1372.177734375,475.27655029296875
75,0,12,1323.77587890625,357.5272216796875
75,0,13,1216.641357421875,595.158203125
75,0,14,1199.5,435.42572021484375
75,0,15,0.0,0.0
75,0,16,0.0,0.0
75,1,0,0.0,0.0
75,1,1,0.0,0.0
75,1,2,0.0,0.0
75,1,3,0.0,0.0
75,1,4,0.0,0.0
75,1,5,503.77813720703125,378.7222595214844
75,1,6,495.74066162109375,600.2789306640625
75,1,7,576.4765625,400.9761657714844
75,1,8,600.8458251953125,638.7225341796875
75,1,9,690.2177734375,442.18951416015625
75,1,10,701.4341430664062,537.4374389648438
75,1,11,379.82452392578125,406.6306457519531
75,1,12,366.8061828613281,526.76708984375
75,1,13,0.0,0.0
75,1,14,0.0,0.0
75,1,15,0.0,0.0
75,1,16,0.0,0.0
76,0,0,0.0,0.0
76,0,1,0.0,0.0
76,0,2,0.0,0.0
76,0,3,0.0,0.0
76,0,4,0.0,0.0
76,0,5,1129.030517578125,567.5444946289062
76,0,6,1076.0872802734375,336.7829895019531
76,0,7,1020.365478515625,622.5354614257812
76,0,8,972.98876953125,397.1042175292969
76,0,9,898.2390747070312,579.1807861328125
76,0,10,897.005126953125,462.4606018066406
76,0,11,1371.2904052734375,473.4407958984375
76,0,12,1323.818359375,357.6230163574219
76,0,13,1218.5770263671875,590.1910400390625
76,0,14,1205.591552734375,434.3836669921875
76,0,15,0.0,0.0
76,0,16,0.0,0.0
76,1,0,0.0,0.0
76,1,1,0.0,0.0
76,1,2,0.0,0.0
76,1,3,0.0,0.0
76,1,4,0.0,0.0
76,1,5,509.99517822265625,377.49163818359375
76,1,6,490.75030517578125,600.982177734375
76,1,7,590.805419921875,399.1148986816406
76,1,8,590.8430786132812,645.21630859375
76,1,9,699.723388671875,439.86773681640625
76,1,10,701.4056396484375,543.8819580078125
76,1,11,385.7251281738281,398.73944091796875
76,1,12,366.66424560546875,521.0035400390625
76,1,13,0.0,0.0
76,1,14,0.0,0.0
76,1,15,0.0,0.0
76,1,16,0.0,0.0
77,0,0,0.0,0.0
77,0,1,0.0,0.0
77,0,2,0.0,0.0
77,0,3,0.0,0.0
77,0,4,0.0,0.0
77,0,5,1129.824951171875,566.1029052734375
77,0,6,1073.87109375,337.01165771484375
77,0,7,1022.1236572265625,623.0918579101562
77,0,8,973.3665161132812,397.1547546386719
77,0,9,898.0234375,579.6749267578125
77,0,10,896.1469116210938,461.6629943847656
77,0,11,1371.017333984375,471.37933349609375
77,0,12,1321.464599609375,356.61639404296875
77,0,13,1220.2540283203125,590.4348754882812
77,0,14,1205.6156005859375,435.675048828125
77,0,15,0.0,0.0
77,0,16,0.0,0.0
77,1,0,0.0,0.0
77,1,1,0.0,0.0
77,1,2,0.0,0.0
77,1,3,0.0,0.0
77,1,4,0.0,0.0
77,1,5,510.1130676269531,376.273681640625
77,1,6,491.2262878417969,602.5953369140625
77,1,7,596.4196166992188,397.134521484375
77,1,8,587.1467895507812,646.99755859375
77,1,9,705.42529296875,439.304931640625
77,1,10,699.4086303710938,545.7310180664062
77,1,11,386.1440734863281,398.9056396484375
77,1,12,367.80755615234375,522.8869018554688
77,1,13,0.0,0.0
77,1,14,0.0,0.0
77,1,15,0.0,0.0
77,1,16,0.0,0.0
78,0,0,0.0,0.0
78,0,1,0.0,0.0
78,0,2,0.0,0.0
78,0,3,0.0,0.0
78,0,4,0.0,0.0
78,0,5,1130.550048828125,565.0958251953125
78,0,6,1073.3134765625,336.6020812988281
78,0,7,1022.7815551757812,623.8121948242188
78,0,8,974.7980346679688,398.1821594238281
78,0,9,898.3111572265625,579.8850708007812
78,0,10,897.7535400390625,460.39227294921875
78,0,11,1371.283203125,470.8114013671875
78,0,12,1320.68408203125,356.400146484375
78,0,13,1220.4041748046875,591.3840942382812
78,0,14,1205.167724609375,437.5747375488281
78,0,15,0.0,0.0
78,0,16,0.0,0.0
78,1,0,0.0,0.0
78,1,1,0.0,0.0
78,1,2,0.0,0.0
78,1,3,0.0,0.0
78,1,4,0.0,0.0
78,1,5,521.8303833007812,375.254150390625
78,1,6,490.7747802734375,598.3085327148438
78,1,7,599.8966674804688,398.31451416015625
78,1,8,586.8720703125,639.203369140625
78,1,9,704.640869140625,441.09442138671875
78,1,10,696.8488159179688,546.3024291992188
78,1,11,395.5143127441406,398.098388671875
78,1,12,368.0322265625,519.6777954101562
78,1,13,0.0,0.0
78,1,14,0.0,0.0
78,1,15,0.0,0.0
78,1,16,0.0,0.0
79,0,0,0.0,0.0
79,0,1,0.0,0.0
79,0,2,0.0,0.0
79,0,3,0.0,0.0
79,0,4,0.0,0.0
79,0,5,1129.906982421875,563.72998046875
79,0,6,1074.08447265625,333.4742431640625
79,0,7,1020.2781372070312,623.679443359375
79,0,8,979.6114501953125,393.19635009765625
79,0,9,898.1255493164062,580.2152099609375
79,0,10,900.0580444335938,457.97027587890625
79,0,11,1371.71533203125,471.0467834472656
79,0,12,1320.9658203125,355.09149169921875
79,0,13,1218.7755126953125,588.1530151367188
79,0,14,1200.861572265625,435.1717529296875
79,0,15,0.0,0.0
79,0,16,0.0,0.0
79,1,0,0.0,0.0
79,1,1,0.0,0.0
79,1,2,0.0,0.0
79,1,3,0.0,0.0
79,1,4,0.0,0.0
79,1,5,532.5050048828125,378.89337158203125
79,1,6,488.88092041015625,592.4434204101562
79,1,7,608.4808349609375,403.4969787597656
79,1,8,588.18212890625,639.42236328125
79,1,9,705.8134155273438,445.004638671875
79,1,10,695.2935180664062,545.3278198242188
79,1,11,393.92559814453125,404.66375732421875
79,1,12,359.272705078125,519.2451171875
79,1,13,0.0,0.0
79,1,14,0.0,0.0
79,1,15,0.0,0.0
79,1,16,0.0,0.0
80,0,0,0.0,0.0
80,0,1,0.0,0.0
80,0,2,0.0,0.0
80,0,3,0.0,0.0
80,0,4,0.0,0.0
80,0,5,1130.1026611328125,565.0467529296875
80,0,6,1074.794189453125,333.07464599609375
80,0,7,1019.4614868164062,623.510009765625
80,0,8,980.345947265625,391.04986572265625
80,0,9,897.4010009765625,580.0599975585938
80,0,10,901.609619140625,458.00115966796875
80,0,11,1372.682861328125,472.2961120605469
80,0,12,1321.7874755859375,355.2807312011719
80,0,13,1219.4068603515625,588.2816162109375
80,0,14,1199.49951171875,434.1653137207031
80,0,15,0.0,0.0
80,0,16,0.0,0.0
80,1,0,0.0,0.0
80,1,1,0.0,0.0
80,1,2,0.0,0.0
80,1,3,0.0,0.0
80,1,4,559.12939453125,554.1546630859375
80,1,5,535.5957641601562,378.38604736328125
80,1,6,488.3822021484375,587.5863037109375
80,1,7,605.6553955078125,403.4314270019531
80,1,8,584.5948486328125,637.7219848632812
80,1,9,703.57470703125,449.24310302734375
80,1,10,691.93994140625,544.614501953125
80,1,11,394.78271484375,399.033203125
80,1,12,357.43841552734375,510.8577575683594
80,1,13,0.0,0.0
80,1,14,0.0,0.0
80,1,15,0.0,0.0
80,1,16,0.0,0.0
81,0,0,0.0,0.0
81,0,1,0.0,0.0
81,0,2,0.0,0.0
81,0,3,0.0,0.0
81,0,4,0.0,0.0
81,0,5,1128.9832763671875,571.05810546875
81,0,6,1079.065185546875,334.22509765625
81,0,7,1015.83935546875,624.9415283203125
81,0,8,983.18994140625,389.78741455078125
81,0,9,898.28076171875,579.3231811523438
81,0,10,904.9334106445312,457.5715026855469
81,0,11,1373.884033203125,475.5384521484375
81,0,12,1326.224853515625,355.9171142578125
81,0,13,1220.97216796875,588.9315185546875
81,0,14,1203.626708984375,431.50103759765625
81,0,15,0.0,0.0
81,0,16,0.0,0.0
81,1,0,0.0,0.0
81,1,1,0.0,0.0
81,1,2,0.0,0.0
81,1,3,0.0,0.0
81,1,4,0.0,0.0
81,1,5,536.8707885742188,374.930419921875
81,1,6,481.7611999511719,602.1090698242188
81,1,7,617.1827392578125,397.69964599609375
81,1,8,599.4457397460938,626.2125244140625
81,1,9,705.815185546875,453.79248046875
81,1,10,694.45556640625,548.4039306640625
81,1,11,376.3043518066406,397.2027282714844
81,1,12,334.7060241699219,517.5161743164062
81,1,13,0.0,0.0
81,1,14,0.0,0.0
81,1,15,0.0,0.0
81,1,16,0.0,0.0
82,0,0,0.0,0.0
82,0,1,0.0,0.0
82,0,2,0.0,0.0
82,0,3,0.0,0.0
82,0,4,0.0,0.0
82,0,5,1131.975830078125,571.6116943359375
82,0,6,1067.73095703125,329.4452209472656
82,0,7,1019.9053955078125,637.3976440429688
82,0,8,989.1106567382812,380.870361328125
82,0,9,904.1478881835938,576.8648681640625
82,0,10,904.099853515625,461.33489990234375
82,0,11,1405.1561279296875,477.5829162597656
82,0,12,1344.640625,352.96466064453125
82,0,13,1251.7503662109375,602.701416015625
82,0,14,1207.611572265625,437.92840576171875
82,0,15,0.0,0.0
82,0,16,0.0,0.0
82,1,0,0.0,0.0
82,1,1,0.0,0.0
82,1,2,0.0,0.0
82,1,3,0.0,0.0
82,1,4,0.0,0.0
82,1,5,538.996337890625,378.3708801269531
82,1,6,478.802001953125,600.5830688476562
82,1,7,609.5191650390625,403.4314270019531
82,1,8,594.1021728515625,627.2304077148438
82,1,9,701.44677734375,458.890869140625
82,1,10,694.5974731445312,551.7913818359375
82,1,11,377.6014404296875,396.18292236328125
82,1,12,332.222412109375,514.359130859375
82,1,13,0.0,0.0
82,1,14,0.0,0.0
82,1,15,0.0,0.0
82,1,16,0.0,0.0
83,0,0,0.0,0.0
83,0,1,0.0,0.0
83,0,2,0.0,0.0
83,0,3,0.0,0.0
83,0,4,0.0,0.0
83,0,5,1133.119873046875,569.8194580078125
83,0,6,1066.65283203125,332.93572998046875
83,0,7,1020.94775390625,635.0175170898438
83,0,8,981.943603515625,387.3355407714844
83,0,9,904.2220458984375,574.948486328125
83,0,10,902.147216796875,464.5018615722656
83,0,11,1400.59521484375,473.39666748046875
83,0,12,1340.714111328125,352.48443603515625
83,0,13,1252.4344482421875,602.4996337890625
83,0,14,1215.872314453125,440.34149169921875
83,0,15,0.0,0.0
83,0,16,0.0,0.0
83,1,0,0.0,0.0
83,1,1,0.0,0.0
83,1,2,0.0,0.0
83,1,3,0.0,0.0
83,1,4,0.0,0.0
83,1,5,546.350830078125,377.8623046875
83,1,6,480.4428405761719,596.2545776367188
83,1,7,610.122802734375,403.2091369628906
83,1,8,599.7340087890625,637.9669189453125
83,1,9,699.365966796875,460.25103759765625
83,1,10,694.9837646484375,554.488037109375
83,1,11,379.5356140136719,395.8831787109375
83,1,12,330.0937194824219,511.54669189453125
83,1,13,0.0,0.0
83,1,14,0.0,0.0
83,1,15,0.0,0.0
83,1,16,0.0,0.0
84,0,0,0.0,0.0
84,0,1,0.0,0.0
84,0,2,0.0,0.0
84,0,3,0.0,0.0
84,0,4,0.0,0.0
84,0,5,1126.776123046875,568.2166748046875
84,0,6,1077.5374755859375,332.0526123046875
84,0,7,1015.9580078125,622.5059814453125
84,0,8,983.4816284179688,392.75146484375
84,0,9,900.8310546875,574.5625
84,0,10,907.552978515625,455.2420349121094
84,0,11,1372.957275390625,469.8047790527344
84,0,12,1326.95703125,350.3777160644531
84,0,13,1223.1611328125,586.9990234375
84,0,14,1214.15966796875,426.8800048828125
84,0,15,0.0,0.0
84,0,16,0.0,0.0
84,1,0,0.0,0.0
84,1,1,0.0,0.0
84,1,2,0.0,0.0
84,1,3,0.0,0.0
84,1,4,0.0,0.0
84,1,5,562.6739501953125,385.3614501953125
84,1,6,478.969482421875,594.7311401367188
84,1,7,625.8015747070312,418.3294677734375
84,1,8,603.9964599609375,642.7596435546875
84,1,9,704.8348388671875,516.0404052734375
84,1,10,0.0,0.0
84,1,11,388.1104431152344,392.7716064453125
84,1,12,328.36798095703125,501.48162841796875
84,1,13,0.0,0.0
84,1,14,0.0,0.0
84,1,15,0.0,0.0
84,1,16,0.0,0.0
85,0,0,0.0,0.0
85,0,1,0.0,0.0
85,0,2,0.0,0.0
85,0,3,0.0,0.0
85,0,4,0.0,0.0
85,0,5,1133.486083984375,573.682373046875
85,0,6,1076.802978515625,326.1078186035156
85,0,7,1019.9554443359375,633.6691284179688
85,0,8,993.1678466796875,378.51324462890625
85,0,9,906.9453125,566.90283203125
85,0,10,913.322509765625,452.120849609375
85,0,11,1401.48388671875,477.31060791015625
85,0,12,1348.38720703125,349.9931945800781
85,0,13,1252.658935546875,600.5431518554688
85,0,14,1223.880126953125,430.5556640625
85,0,15,0.0,0.0
85,0,16,0.0,0.0
85,1,0,0.0,0.0
85,1,1,0.0,0.0
85,1,2,0.0,0.0
85,1,3,0.0,0.0
85,1,4,0.0,0.0
85,1,5,554.4805297851562,389.0931396484375
85,1,6,485.40911865234375,590.494384765625
85,1,7,625.453857421875,411.33099365234375
85,1,8,587.295654296875,654.9996948242188
85,1,9,712.06982421875,472.48809814453125
85,1,10,703.8134765625,564.4597778320312
85,1,11,398.12213134765625,392.0206604003906
85,1,12,347.47088623046875,497.648681640625
85,1,13,0.0,0.0
85,1,14,0.0,0.0
85,1,15,0.0,0.0
85,1,16,0.0,0.0
86,0,0,0.0,0.0
86,0,1,0.0,0.0
86,0,2,0.0,0.0
86,0,3,0.0,0.0
86,0,4,0.0,0.0
86,0,5,1127.79443359375,570.9332885742188
86,0,6,1088.573486328125,330.12017822265625
86,0,7,1017.2847900390625,618.7428588867188
86,0,8,996.1500244140625,380.780029296875
86,0,9,904.111328125,567.9263305664062
86,0,10,918.6544189453125,444.179443359375
86,0,11,1371.2332763671875,473.23492431640625
86,0,12,1332.1549072265625,352.3056640625
86,0,13,1224.391845703125,586.943115234375
86,0,14,1221.4005126953125,423.78076171875
86,0,15,0.0,0.0
86,0,16,0.0,0.0
86,1,0,0.0,0.0
86,1,1,0.0,0.0
86,1,2,0.0,0.0
86,1,3,0.0,0.0
86,1,4,0.0,0.0
86,1,5,557.4669189453125,389.37152099609375
86,1,6,485.10101318359375,588.8350830078125
86,1,7,628.4598388671875,412.283935546875
86,1,8,584.5914306640625,654.9459228515625
