frame,person,keypoint,x,y
2,1,10,449.71112060546875,694.1397705078125
2,1,11,479.0908203125,493.54022216796875
2,1,12,417.1117858886719,566.59716796875
2,1,13,523.27001953125,619.3741455078125
2,1,14,440.4500427246094,698.4839477539062
2,1,15,589.9518432617188,588.467529296875
2,1,16,0.0,0.0
3,0,0,0.0,0.0
3,0,1,0.0,0.0
3,0,2,0.0,0.0
3,0,3,0.0,0.0
3,0,4,0.0,0.0
3,0,5,1357.8016357421875,1035.6103515625
3,0,6,1642.472412109375,842.5389404296875
3,0,7,1228.7880859375,1011.8988037109375
3,0,8,1508.949951171875,537.4010620117188
3,0,9,1093.764404296875,940.039306640625
3,0,10,1285.4727783203125,521.4677124023438
3,0,11,1241.5467529296875,829.7200927734375
3,0,12,1431.11083984375,741.644287109375
3,0,13,1257.795166015625,697.2755126953125
3,0,14,1414.1617431640625,612.8186645507812
3,0,15,0.0,0.0
3,0,16,1170.85791015625,768.9728393554688
3,1,0,343.5191650390625,674.27490234375
3,1,1,340.03472900390625,656.2901000976562
3,1,2,326.7730712890625,673.353515625
3,1,3,345.8399658203125,594.4383544921875
3,1,4,0.0,0.0
3,1,5,393.92431640625,485.15936279296875
3,1,6,295.09808349609375,615.760009765625
3,1,7,521.1316528320312,424.29705810546875
3,1,8,363.69378662109375,698.822021484375
3,1,9,584.49365234375,482.84661865234375
3,1,10,418.3049011230469,682.70849609375
3,1,11,468.96624755859375,491.942138671875
3,1,12,406.7921142578125,554.1939697265625
3,1,13,506.8920593261719,617.0707397460938
3,1,14,429.8170166015625,682.9424438476562
3,1,15,569.5331420898438,583.6224975585938
3,1,16,0.0,0.0
4,0,0,0.0,0.0
4,0,1,0.0,0.0
4,0,2,0.0,0.0
4,0,3,0.0,0.0
4,0,4,1601.54638671875,851.2130126953125
4,0,5,1387.86474609375,951.7168579101562
4,0,6,1622.93408203125,746.6182861328125
4,0,7,1230.065185546875,987.0428466796875
4,0,8,1465.1038818359375,505.93231201171875
4,0,9,1098.1561279296875,921.8712158203125
4,0,10,1268.293701171875,516.4512939453125
4,0,11,1256.945068359375,769.5032958984375
4,0,12,1407.2451171875,673.840087890625
4,0,13,1228.2962646484375,731.3963623046875
4,0,14,1372.8974609375,635.076904296875
4,0,15,1218.8199462890625,862.1731567382812
4,0,16,1208.683349609375,782.3717651367188
4,1,0,342.5400085449219,663.502685546875
4,1,1,336.0242614746094,644.7218017578125
4,1,2,325.9642333984375,664.22509765625
4,1,3,340.41546630859375,582.3921508789062
4,1,4,0.0,0.0
4,1,5,395.68841552734375,477.8788146972656
4,1,6,304.41766357421875,615.5186767578125
4,1,7,520.4012451171875,423.2841796875
4,1,8,359.2116394042969,707.3230590820312
4,1,9,583.956298828125,482.31939697265625
4,1,10,402.09759521484375,686.5906982421875
4,1,11,480.39532470703125,491.16741943359375
4,1,12,424.015625,555.3048095703125
4,1,13,511.0625,605.106689453125
4,1,14,438.3447265625,668.4564208984375
4,1,15,0.0,0.0
4,1,16,0.0,0.0
5,0,0,0.0,0.0
5,0,1,0.0,0.0
5,0,2,0.0,0.0
5,0,3,0.0,0.0
5,0,4,0.0,0.0
5,0,5,1363.658447265625,1039.82666015625
5,0,6,1641.5994873046875,839.066650390625
5,0,7,1236.83349609375,1019.52294921875
5,0,8,1507.2305908203125,533.5616455078125
5,0,9,1095.818603515625,938.9351806640625
5,0,10,1284.1168212890625,520.5498046875
5,0,11,1257.91650390625,818.5468139648438
5,0,12,1441.7342529296875,725.8265380859375
5,0,13,1253.54052734375,705.740234375
5,0,14,1405.9891357421875,613.0108642578125
5,0,15,0.0,0.0
5,0,16,1168.3157958984375,766.441650390625
5,1,0,343.740478515625,660.748291015625
5,1,1,337.3812255859375,641.1135864257812
5,1,2,325.9869384765625,661.49658203125
5,1,3,341.55352783203125,577.6434326171875
5,1,4,0.0,0.0
5,1,5,395.0417175292969,472.1164855957031
5,1,6,300.4837341308594,616.6238403320312
5,1,7,518.7643432617188,422.37945556640625
5,1,8,357.13037109375,720.23583984375
5,1,9,584.2252197265625,480.4252624511719
5,1,10,399.5085754394531,694.3646850585938
5,1,11,480.2109375,486.8109130859375
5,1,12,421.50067138671875,554.6204833984375
5,1,13,521.1859130859375,607.8399658203125
5,1,14,443.5152282714844,674.021240234375
5,1,15,0.0,0.0
5,1,16,0.0,0.0
6,0,0,0.0,0.0
6,0,1,0.0,0.0
6,0,2,0.0,0.0
6,0,3,0.0,0.0
6,0,4,1603.342041015625,858.096435546875
6,0,5,1383.842041015625,984.2210693359375
6,0,6,1619.20947265625,764.9408569335938
6,0,7,1239.865234375,1033.093994140625
6,0,8,1462.1890869140625,523.2379150390625
6,0,9,1112.455322265625,919.493408203125
6,0,10,1253.931396484375,517.9564208984375
6,0,11,1247.3363037109375,787.98681640625
6,0,12,1398.269287109375,689.7957763671875
6,0,13,1240.646484375,728.10009765625
6,0,14,1377.594482421875,628.062255859375
6,0,15,0.0,0.0
6,0,16,1232.0848388671875,787.8411254882812
6,1,0,342.73675537109375,659.224365234375
6,1,1,337.33154296875,640.1832275390625
6,1,2,324.9850769042969,659.5428466796875
6,1,3,342.18096923828125,577.1427001953125
6,1,4,0.0,0.0
6,1,5,394.75836181640625,470.4738464355469
6,1,6,288.2222595214844,609.779296875
6,1,7,518.659912109375,419.0526123046875
6,1,8,340.38763427734375,710.5430908203125
6,1,9,585.5400390625,478.5098876953125
6,1,10,407.5699462890625,692.3787231445312
6,1,11,470.2947998046875,479.46826171875
6,1,12,403.4422302246094,546.0751953125
6,1,13,517.44287109375,602.72607421875
6,1,14,430.1474304199219,668.7252807617188
6,1,15,0.0,0.0
6,1,16,0.0,0.0
7,0,0,0.0,0.0
7,0,1,0.0,0.0
7,0,2,0.0,0.0
7,0,3,0.0,0.0
7,0,4,0.0,0.0
7,0,5,1387.977783203125,982.807373046875
7,0,6,1617.852294921875,760.498291015625
7,0,7,1244.478759765625,1033.515625
7,0,8,1463.044921875,521.5399780273438
7,0,9,1112.5159912109375,919.9777221679688
7,0,10,1253.0313720703125,518.9163818359375
7,0,11,1254.97509765625,784.224609375
7,0,12,1401.72412109375,684.096923828125
7,0,13,1242.7340087890625,730.813232421875
7,0,14,1374.5281982421875,628.0494384765625
7,0,15,1252.4605712890625,876.274658203125
7,0,16,1228.660888671875,790.6942749023438
7,1,0,338.8223571777344,645.0988159179688
7,1,1,330.0281982421875,622.3922119140625
7,1,2,319.2633056640625,647.9578857421875
7,1,3,334.8915710449219,557.6591796875
7,1,4,0.0,0.0
7,1,5,398.12030029296875,456.83203125
7,1,6,305.5830078125,621.3521118164062
7,1,7,525.3778686523438,418.0998229980469
7,1,8,361.3197021484375,745.203857421875
7,1,9,585.08837890625,477.64990234375
7,1,10,410.100341796875,704.7313842773438
7,1,11,500.87823486328125,488.90472412109375
7,1,12,442.5654602050781,566.2139892578125
7,1,13,528.032470703125,587.3276977539062
7,1,14,0.0,0.0
7,1,15,0.0,0.0
7,1,16,0.0,0.0
8,0,0,0.0,0.0
8,0,1,0.0,0.0
8,0,2,0.0,0.0
8,0,3,0.0,0.0
8,0,4,0.0,0.0
8,0,5,1384.992919921875,990.055908203125
8,0,6,1609.734375,761.7835693359375
8,0,7,1245.5244140625,1038.5919189453125
8,0,8,1456.9664306640625,518.5015869140625
8,0,9,1111.942626953125,918.9840087890625
8,0,10,1250.892578125,517.7689208984375
8,0,11,1257.879638671875,777.3248291015625
8,0,12,1401.10986328125,673.7008666992188
8,0,13,1240.541259765625,736.824462890625
8,0,14,1369.78271484375,627.0775146484375
8,0,15,1248.7685546875,881.7945556640625
8,0,16,1223.8555908203125,787.8513793945312
8,1,0,343.0496826171875,646.5304565429688
8,1,1,333.99560546875,624.1444091796875
8,1,2,324.165283203125,650.3436279296875
8,1,3,336.7961120605469,560.061279296875
8,1,4,0.0,0.0
8,1,5,392.7362060546875,454.9527282714844
8,1,6,312.6693420410156,626.859130859375
8,1,7,520.512939453125,417.111328125
8,1,8,389.861572265625,759.558837890625
8,1,9,585.5924682617188,476.38995361328125
8,1,10,470.1158447265625,712.7835693359375
8,1,11,493.28399658203125,473.38922119140625
8,1,12,441.1619567871094,555.3353271484375
8,1,13,526.6331176757812,572.5687255859375
8,1,14,450.97601318359375,666.992919921875
8,1,15,0.0,0.0
8,1,16,0.0,0.0
9,0,0,0.0,0.0
9,0,1,0.0,0.0
9,0,2,0.0,0.0
9,0,3,0.0,0.0
9,0,4,0.0,0.0
9,0,5,1382.344970703125,989.9945068359375
9,0,6,1609.93359375,761.4080200195312
9,0,7,1243.4794921875,1037.9578857421875
9,0,8,1457.0234375,520.0745849609375
9,0,9,1110.9798583984375,918.667724609375
9,0,10,1251.961181640625,519.2036743164062
9,0,11,1260.186279296875,773.839111328125
9,0,12,1405.03466796875,669.884033203125
9,0,13,1239.16796875,730.3489379882812
9,0,14,1368.3997802734375,620.634765625
9,0,15,1245.0517578125,877.5888671875
9,0,16,1223.2442626953125,784.7818603515625
9,1,0,343.41302490234375,646.4296875
9,1,1,334.8371887207031,626.273681640625
9,1,2,326.2095947265625,649.997802734375
9,1,3,336.08746337890625,565.021240234375
9,1,4,0.0,0.0
9,1,5,388.59967041015625,458.619873046875
9,1,6,308.1244812011719,622.9971313476562
9,1,7,516.7147216796875,416.6990661621094
9,1,8,381.45599365234375,749.8602294921875
9,1,9,585.1387329101562,476.35943603515625
9,1,10,456.42779541015625,710.558349609375
9,1,11,483.3966979980469,469.75567626953125
9,1,12,430.7580871582031,548.5383911132812
9,1,13,530.6192626953125,574.2191162109375
9,1,14,449.9117431640625,663.047119140625
9,1,15,0.0,0.0
9,1,16,0.0,0.0
10,0,0,0.0,0.0
10,0,1,0.0,0.0
10,0,2,0.0,0.0
10,0,3,0.0,0.0
10,0,4,0.0,0.0
10,0,5,1384.177490234375,988.655517578125
10,0,6,1607.0137939453125,759.2415771484375
10,0,7,1246.4168701171875,1037.2806396484375
10,0,8,1456.4755859375,519.0933837890625
10,0,9,1111.53271484375,919.1351318359375
10,0,10,1251.636962890625,518.9500732421875
10,0,11,1269.4208984375,769.88232421875
10,0,12,1411.0072021484375,665.29345703125
10,0,13,1243.5289306640625,732.2958984375
10,0,14,1369.458740234375,621.4130859375
10,0,15,1244.68212890625,874.3345947265625
10,0,16,1222.5054931640625,780.35693359375
10,1,0,340.862548828125,638.0185546875
10,1,1,329.95941162109375,618.7802734375
10,1,2,324.82061767578125,642.9442138671875
10,1,3,328.9278259277344,563.1560668945312
10,1,4,0.0,0.0
10,1,5,384.79156494140625,466.06256103515625
10,1,6,323.82611083984375,624.20263671875
10,1,7,517.8203735351562,417.67877197265625
10,1,8,391.6852111816406,732.2612915039062
10,1,9,584.5065307617188,475.76922607421875
10,1,10,450.8746032714844,691.2318725585938
10,1,11,488.6673889160156,475.65899658203125
10,1,12,449.5115966796875,550.321533203125
10,1,13,518.4002685546875,557.8131103515625
10,1,14,457.3795166015625,643.5532836914062
10,1,15,0.0,0.0
10,1,16,0.0,0.0
11,0,0,0.0,0.0
11,0,1,0.0,0.0
11,0,2,0.0,0.0
11,0,3,0.0,0.0
11,0,4,0.0,0.0
11,0,5,1384.294189453125,985.5507202148438
11,0,6,1611.150146484375,757.1921997070312
11,0,7,1244.391845703125,1036.3355712890625
11,0,8,1456.7479248046875,520.123046875
11,0,9,1111.2205810546875,919.5591430664062
11,0,10,1252.1502685546875,519.4962768554688
11,0,11,1263.3935546875,771.8214111328125
11,0,12,1407.455078125,668.026611328125
11,0,13,1244.8587646484375,727.85888671875
11,0,14,1371.8597412109375,618.48291015625
11,0,15,1245.7333984375,874.65283203125
11,0,16,1222.919921875,782.5702514648438
11,1,0,342.56451416015625,637.4837036132812
11,1,1,331.5511169433594,619.9837646484375
11,1,2,328.1049499511719,642.5450439453125
11,1,3,328.82623291015625,566.2322387695312
11,1,4,0.0,0.0
11,1,5,382.18267822265625,468.80377197265625
11,1,6,323.3214111328125,620.0965576171875
11,1,7,514.4036865234375,416.7593994140625
11,1,8,395.45306396484375,720.313232421875
11,1,9,585.4365844726562,475.6739501953125
11,1,10,471.93243408203125,676.6492309570312
11,1,11,477.1236572265625,471.5140686035156
11,1,12,439.2447509765625,542.9581298828125
11,1,13,514.2628173828125,558.4188232421875
11,1,14,455.90985107421875,638.1395874023438
11,1,15,0.0,0.0
11,1,16,0.0,0.0
12,0,0,0.0,0.0
12,0,1,0.0,0.0
12,0,2,0.0,0.0
12,0,3,0.0,0.0
12,0,4,0.0,0.0
12,0,5,1386.427490234375,980.0619506835938
12,0,6,1607.68359375,749.668701171875
12,0,7,1245.934814453125,1036.703857421875
12,0,8,1456.860107421875,518.5487060546875
12,0,9,1109.965576171875,920.031005859375
12,0,10,1252.4571533203125,520.4469604492188
12,0,11,1262.79638671875,763.9613037109375
12,0,12,1402.17578125,658.8668212890625
12,0,13,1246.14111328125,728.1625366210938
12,0,14,1366.37548828125,616.27001953125
12,0,15,1240.32177734375,873.5555419921875
12,0,16,1210.65869140625,778.92138671875
12,1,0,347.3480529785156,629.9345703125
12,1,1,336.9787902832031,615.203125
12,1,2,335.876708984375,634.8758544921875
12,1,3,331.22088623046875,566.6444091796875
12,1,4,0.0,0.0
12,1,5,375.9639892578125,471.5043640136719
12,1,6,322.8505859375,613.8355712890625
12,1,7,508.0921325683594,418.0068359375
12,1,8,396.95123291015625,710.4772338867188
12,1,9,585.158935546875,475.19451904296875
12,1,10,480.43853759765625,668.6031494140625
12,1,11,451.987060546875,463.27044677734375
12,1,12,418.1047668457031,530.5421142578125
12,1,13,500.5480041503906,555.6866455078125
12,1,14,446.2715148925781,629.3815307617188
12,1,15,555.51904296875,524.493896484375
12,1,16,0.0,0.0
13,0,0,0.0,0.0
13,0,1,0.0,0.0
13,0,2,0.0,0.0
13,0,3,0.0,0.0
13,0,4,0.0,0.0
13,0,5,1387.747802734375,980.1183471679688
13,0,6,1609.4747314453125,751.812255859375
13,0,7,1247.742431640625,1036.280517578125
13,0,8,1459.1923828125,520.9073486328125
13,0,9,1111.1884765625,919.444580078125
13,0,10,1252.744873046875,519.3939819335938
13,0,11,1267.6173095703125,768.2103271484375
13,0,12,1407.3721923828125,664.0350341796875
13,0,13,1246.971435546875,724.7744140625
13,0,14,1368.6104736328125,614.978515625
13,0,15,1237.6842041015625,873.0784912109375
13,0,16,1210.409912109375,780.552978515625
13,1,0,347.1766662597656,646.169921875
13,1,1,338.11712646484375,632.9459838867188
13,1,2,336.1058349609375,650.1242065429688
13,1,3,333.9947509765625,580.49462890625
13,1,4,0.0,0.0
13,1,5,378.07745361328125,478.49542236328125
13,1,6,312.1275634765625,603.4105224609375
13,1,7,505.385498046875,417.1009826660156
13,1,8,381.85260009765625,677.9562377929688
13,1,9,586.461669921875,475.2406005859375
13,1,10,478.47802734375,649.6165771484375
13,1,11,438.7023010253906,462.80474853515625
13,1,12,396.5331115722656,522.080810546875
13,1,13,491.2642822265625,570.8732299804688
13,1,14,431.2735290527344,631.3020629882812
13,1,15,548.2091674804688,535.3062133789062
13,1,16,0.0,0.0
14,0,0,0.0,0.0
14,0,1,0.0,0.0
14,0,2,0.0,0.0
14,0,3,0.0,0.0
14,0,4,0.0,0.0
14,0,5,1389.01806640625,979.2674560546875
14,0,6,1609.23876953125,750.0642700195312
14,0,7,1248.498291015625,1037.1571044921875
14,0,8,1459.467041015625,519.98779296875
14,0,9,1111.2076416015625,919.573974609375
14,0,10,1253.037109375,520.1703491210938
14,0,11,1269.9267578125,770.2340698242188
14,0,12,1408.84765625,665.5870361328125
14,0,13,1245.2996826171875,725.7024536132812
14,0,14,1367.7235107421875,615.009521484375
14,0,15,1236.91015625,874.8041381835938
14,0,16,1211.5213623046875,781.159423828125
14,1,0,355.477294921875,644.5355224609375
14,1,1,344.7044677734375,628.6193237304688
14,1,2,342.7676086425781,649.7157592773438
14,1,3,336.78314208984375,571.8128662109375
14,1,4,0.0,0.0
14,1,5,375.7878112792969,463.4799499511719
14,1,6,312.0838623046875,616.438232421875
14,1,7,503.2187805175781,417.15985107421875
14,1,8,395.8885803222656,734.6295776367188
14,1,9,586.116455078125,476.37371826171875
14,1,10,508.14569091796875,694.9525756835938
14,1,11,430.79229736328125,445.1922607421875
14,1,12,389.96844482421875,517.906982421875
14,1,13,502.3938903808594,562.5531005859375
14,1,14,441.4656982421875,638.566650390625
14,1,15,559.9345703125,542.676025390625
14,1,16,0.0,0.0
15,0,0,0.0,0.0
15,0,1,0.0,0.0
15,0,2,0.0,0.0
15,0,3,0.0,0.0
15,0,4,0.0,0.0
15,0,5,1391.0748291015625,974.3426513671875
15,0,6,1607.288818359375,743.0906982421875
15,0,7,1249.1158447265625,1035.296875
15,0,8,1458.332275390625,517.0841674804688
15,0,9,1109.825439453125,919.716796875
15,0,10,1251.7889404296875,520.8277587890625
15,0,11,1265.5794677734375,765.5047607421875
15,0,12,1401.431884765625,659.6561889648438
15,0,13,1247.045654296875,732.1646118164062
15,0,14,1365.403564453125,618.7534790039062
15,0,15,1234.5235595703125,876.609130859375
15,0,16,1207.5186767578125,780.6853637695312
15,1,0,352.89434814453125,646.6236572265625
15,1,1,340.1317443847656,633.54345703125
15,1,2,343.250244140625,652.726318359375
15,1,3,330.625,579.8186645507812
15,1,4,0.0,0.0
15,1,5,375.843505859375,474.63690185546875
15,1,6,329.43280029296875,611.134033203125
15,1,7,508.64508056640625,417.7286682128906
15,1,8,402.99481201171875,698.1358642578125
15,1,9,585.5003662109375,477.2845458984375
15,1,10,490.51568603515625,663.3580322265625
15,1,11,439.8300476074219,453.1313781738281
15,1,12,411.6554260253906,516.7493896484375
15,1,13,496.2331237792969,559.1925048828125
15,1,14,454.03704833984375,624.1063232421875
15,1,15,0.0,0.0
15,1,16,0.0,0.0
16,0,0,0.0,0.0
16,0,1,0.0,0.0
16,0,2,0.0,0.0
16,0,3,0.0,0.0
16,0,4,0.0,0.0
16,0,5,1392.4034423828125,972.8414306640625
16,0,6,1609.723388671875,739.1558837890625
16,0,7,1250.48779296875,1038.9063720703125
16,0,8,1458.1312255859375,517.9593505859375
16,0,9,1112.635498046875,918.8311157226562
16,0,10,1251.698974609375,519.4342041015625
16,0,11,1266.4482421875,773.9002075195312
16,0,12,1403.22998046875,666.764404296875
16,0,13,1248.79736328125,732.3821411132812
16,0,14,1366.9906005859375,617.8811645507812
16,0,15,1227.266357421875,891.6607666015625
16,0,16,1200.367431640625,795.5411376953125
16,1,0,345.6812438964844,638.0892944335938
16,1,1,333.2017822265625,624.196044921875
16,1,2,335.4313659667969,644.2011108398438
16,1,3,327.4509582519531,574.10693359375
16,1,4,0.0,0.0
16,1,5,378.1326599121094,477.4172058105469
16,1,6,337.0179443359375,613.5093383789062
16,1,7,509.9600830078125,420.4313049316406
16,1,8,396.84307861328125,697.8049926757812
16,1,9,584.1863403320312,477.29730224609375
16,1,10,450.52850341796875,669.6450805664062
16,1,11,455.66363525390625,464.56158447265625
16,1,12,431.5064392089844,526.9173583984375
16,1,13,490.8565979003906,557.9324340820312
16,1,14,452.3199462890625,623.1641845703125
16,1,15,0.0,0.0
16,1,16,0.0,0.0
17,0,0,0.0,0.0
17,0,1,0.0,0.0
17,0,2,0.0,0.0
17,0,3,0.0,0.0
17,0,4,1614.111328125,820.50634765625
17,0,5,1407.424072265625,954.7666625976562
17,0,6,1622.5556640625,722.0384521484375
17,0,7,1250.919921875,1034.76171875
17,0,8,1460.500732421875,514.9561157226562
17,0,9,1116.0086669921875,920.2157592773438
17,0,10,1252.3046875,519.3575439453125
17,0,11,1243.6102294921875,770.6107177734375
17,0,12,1379.234130859375,664.02685546875
17,0,13,1245.2569580078125,735.47607421875
17,0,14,1366.497802734375,620.142578125
17,0,15,1216.0704345703125,896.5164184570312
17,0,16,1190.312255859375,798.84814453125
17,1,0,342.1199035644531,628.724609375
17,1,1,326.92230224609375,610.1632080078125
17,1,2,328.8723449707031,636.6966552734375
17,1,3,321.317626953125,557.0224609375
17,1,4,0.0,0.0
17,1,5,381.8235168457031,461.533447265625
17,1,6,347.7785339355469,630.5913696289062
17,1,7,520.2384033203125,418.13372802734375
17,1,8,417.87005615234375,748.5838623046875
17,1,9,582.7416381835938,479.09088134765625
17,1,10,466.09130859375,694.6982421875
17,1,11,491.03302001953125,470.3099365234375
17,1,12,470.4598388671875,548.2468872070312
17,1,13,514.566162109375,546.0321044921875
17,1,14,0.0,0.0
17,1,15,0.0,0.0
17,1,16,0.0,0.0
18,0,0,0.0,0.0
18,0,1,0.0,0.0
18,0,2,0.0,0.0
18,0,3,0.0,0.0
18,0,4,1613.061279296875,818.930419921875
18,0,5,1406.576416015625,954.6161499023438
18,0,6,1620.7562255859375,722.694091796875
18,0,7,1250.3807373046875,1036.0443115234375
18,0,8,1459.9908447265625,516.044921875
18,0,9,1116.0889892578125,920.125
18,0,10,1252.9820556640625,520.0645141601562
18,0,11,1240.478271484375,772.52734375
18,0,12,1375.5299072265625,666.814697265625
18,0,13,1247.094970703125,735.874755859375
18,0,14,1368.5673828125,622.6450805664062
18,0,15,1219.8006591796875,893.9127197265625
18,0,16,1193.551513671875,799.280517578125
18,1,0,345.7242736816406,631.286865234375
18,1,1,329.7419128417969,611.6818237304688
18,1,2,331.2255859375,639.4829711914062
18,1,3,321.66021728515625,555.5247802734375
18,1,4,0.0,0.0
18,1,5,378.91851806640625,455.62811279296875
18,1,6,349.1126403808594,634.4715576171875
18,1,7,515.706298828125,415.34796142578125
18,1,8,434.4786376953125,763.4212646484375
18,1,9,582.6678466796875,477.363525390625
18,1,10,501.8822937011719,703.7103271484375
18,1,11,495.3815002441406,464.2041320800781
18,1,12,476.28167724609375,547.7265625
18,1,13,526.9738159179688,550.0484619140625
18,1,14,0.0,0.0
18,1,15,0.0,0.0
18,1,16,0.0,0.0
19,0,0,0.0,0.0
19,0,1,0.0,0.0
19,0,2,0.0,0.0
19,0,3,0.0,0.0
19,0,4,1617.9752197265625,818.6310424804688
19,0,5,1405.743408203125,962.48095703125
19,0,6,1624.609375,733.8250122070312
19,0,7,1247.8062744140625,1036.410400390625
19,0,8,1462.756103515625,520.1575927734375
19,0,9,1116.099609375,919.52587890625
19,0,10,1252.904052734375,519.0573120117188
19,0,11,1236.88818359375,781.740478515625
19,0,12,1375.658203125,677.7945556640625
19,0,13,1246.4080810546875,728.6907958984375
19,0,14,1372.354736328125,617.89501953125
19,0,15,1223.9744873046875,890.0850830078125
19,0,16,1200.9649658203125,797.2518310546875
19,1,0,350.1480712890625,628.8876953125
19,1,1,331.2554626464844,606.3626708984375
19,1,2,333.01141357421875,640.6363525390625
19,1,3,321.7232666015625,549.357421875
19,1,4,0.0,0.0
19,1,5,376.1260070800781,450.87322998046875
19,1,6,367.1744689941406,647.8353881835938
19,1,7,514.02880859375,395.75494384765625
19,1,8,485.6729736328125,774.2464599609375
19,1,9,584.91162109375,484.53436279296875
19,1,10,571.0621337890625,741.003662109375
19,1,11,480.98858642578125,452.32501220703125
19,1,12,471.0090637207031,541.8972778320312
19,1,13,511.7518615722656,545.79541015625
19,1,14,481.614501953125,655.5658569335938
19,1,15,606.9292602539062,562.320556640625
19,1,16,0.0,0.0
20,0,0,0.0,0.0
20,0,1,0.0,0.0
20,0,2,0.0,0.0
20,0,3,0.0,0.0
20,0,4,1627.47900390625,822.0049438476562
20,0,5,1394.330810546875,978.7717895507812
20,0,6,1632.029052734375,765.0008544921875
20,0,7,1232.5286865234375,1030.2442626953125
20,0,8,1465.87890625,535.2713623046875
20,0,9,1115.6900634765625,920.098388671875
20,0,10,1253.1871337890625,516.5621337890625
20,0,11,1217.978271484375,789.8523559570312
20,0,12,1370.8577880859375,693.2579956054688
20,0,13,1241.854736328125,712.7630615234375
20,0,14,1376.183837890625,612.2437133789062
20,0,15,1233.1778564453125,873.50048828125
20,0,16,1204.184326171875,788.5633544921875
20,1,0,351.07171630859375,621.9749755859375
20,1,1,332.1823425292969,597.81005859375
20,1,2,332.7411804199219,634.3610229492188
20,1,3,323.70751953125,542.2310791015625
