frame,person,keypoint,x,y
3,0,1,0.0,0.0
3,0,2,0.0,0.0
3,0,3,0.0,0.0
3,0,4,0.0,0.0
3,0,5,0.0,0.0
3,0,6,0.0,0.0
3,0,7,1507.4246826171875,551.5093994140625
3,0,8,1326.9644775390625,316.0505065917969
3,0,9,1300.7724609375,626.1976318359375
3,0,10,1231.58349609375,408.28961181640625
3,0,11,1460.6417236328125,524.0274047851562
3,0,12,1324.61083984375,423.39935302734375
3,0,13,1328.0810546875,755.565673828125
3,0,14,1270.4610595703125,610.265380859375
3,0,15,0.0,0.0
3,0,16,0.0,0.0
3,1,0,0.0,0.0
3,1,1,0.0,0.0
3,1,2,0.0,0.0
3,1,3,0.0,0.0
3,1,4,426.4560546875,531.0445556640625
3,1,5,408.0860595703125,287.24188232421875
3,1,6,390.7037353515625,586.3204345703125
3,1,7,569.7474365234375,308.99700927734375
3,1,8,614.302978515625,620.0203857421875
3,1,9,720.2960205078125,384.25604248046875
3,1,10,734.67236328125,518.129638671875
3,1,11,396.03662109375,382.574462890625
3,1,12,377.7298278808594,550.0548095703125
3,1,13,678.7586059570312,440.32177734375
3,1,14,672.96875,670.8911743164062
3,1,15,0.0,0.0
3,1,16,0.0,0.0
4,0,0,0.0,0.0
4,0,1,0.0,0.0
4,0,2,0.0,0.0
4,0,3,0.0,0.0
4,0,4,0.0,0.0
4,0,5,0.0,0.0
4,0,6,0.0,0.0
4,0,7,1501.04052734375,546.2791137695312
4,0,8,1318.5006103515625,305.3313293457031
4,0,9,1290.64794921875,633.232421875
4,0,10,1222.39697265625,396.2293701171875
4,0,11,1462.8426513671875,515.1837158203125
4,0,12,1323.87646484375,413.4732666015625
4,0,13,1332.7576904296875,755.0584716796875
4,0,14,1269.24853515625,613.753173828125
4,0,15,0.0,0.0
4,0,16,0.0,0.0
4,1,0,0.0,0.0
4,1,1,0.0,0.0
4,1,2,0.0,0.0
4,1,3,0.0,0.0
4,1,4,438.33563232421875,550.568115234375
4,1,5,401.9837646484375,301.97528076171875
4,1,6,390.1941833496094,607.300537109375
4,1,7,571.5267333984375,308.93988037109375
4,1,8,618.5076293945312,633.9404296875
4,1,9,725.5234375,386.41290283203125
4,1,10,735.8076171875,518.265869140625
4,1,11,396.8896484375,342.72906494140625
4,1,12,378.8409423828125,516.031982421875
4,1,13,648.9310913085938,413.4661865234375
4,1,14,622.2708740234375,663.2703857421875
4,1,15,0.0,0.0
4,1,16,0.0,0.0
5,0,0,0.0,0.0
5,0,1,0.0,0.0
5,0,2,0.0,0.0
5,0,3,0.0,0.0
5,0,4,0.0,0.0
5,0,5,1465.9619140625,440.41217041015625
5,0,6,1301.0123291015625,251.31393432617188
5,0,7,1506.081298828125,546.1380615234375
5,0,8,1302.9913330078125,305.9215087890625
5,0,9,1294.2752685546875,632.12744140625
5,0,10,1214.24951171875,384.83819580078125
5,0,11,1481.06884765625,508.63818359375
5,0,12,1367.8701171875,401.46466064453125
5,0,13,1355.285888671875,762.0025634765625
5,0,14,1322.2197265625,631.2994995117188
5,0,15,0.0,0.0
5,0,16,0.0,0.0
5,1,0,0.0,0.0
5,1,1,0.0,0.0
5,1,2,0.0,0.0
5,1,3,0.0,0.0
5,1,4,429.7504577636719,518.4508666992188
5,1,5,400.85498046875,295.7670593261719
5,1,6,393.0963134765625,584.2437744140625
5,1,7,558.9312744140625,304.4464416503906
5,1,8,610.489501953125,640.337890625
5,1,9,732.9609985351562,383.06805419921875
5,1,10,734.6334228515625,520.23193359375
5,1,11,399.59912109375,293.81512451171875
5,1,12,381.2034912109375,465.9873962402344
5,1,13,646.3548583984375,257.06878662109375
5,1,14,632.2962036132812,548.6967163085938
5,1,15,668.378662109375,346.84796142578125
5,1,16,618.5575561523438,546.9998779296875
6,0,0,0.0,0.0
6,0,1,0.0,0.0
6,0,2,0.0,0.0
6,0,3,0.0,0.0
6,0,4,0.0,0.0
6,0,5,1411.8189697265625,487.32763671875
6,0,6,1288.325927734375,246.53334045410156
6,0,7,1419.259033203125,576.1878051757812
6,0,8,1250.0286865234375,282.4146728515625
6,0,9,1283.0784912109375,631.1439819335938
6,0,10,1195.259033203125,354.284912109375
6,0,11,1455.3165283203125,499.0537109375
6,0,12,1362.3912353515625,367.145263671875
6,0,13,1324.7030029296875,766.5261840820312
6,0,14,1258.0989990234375,564.8080444335938
6,0,15,0.0,0.0
6,0,16,0.0,0.0
6,1,0,0.0,0.0
6,1,1,0.0,0.0
6,1,2,0.0,0.0
6,1,3,0.0,0.0
6,1,4,0.0,0.0
6,1,5,403.021484375,308.1071472167969
6,1,6,419.1133117675781,604.4774780273438
6,1,7,545.3588256835938,316.3530578613281
6,1,8,593.3554077148438,648.6054077148438
6,1,9,702.5040283203125,385.99609375
6,1,10,729.8009033203125,523.5917358398438
6,1,11,343.422607421875,365.5362854003906
6,1,12,348.2242126464844,535.5270385742188
6,1,13,674.7742309570312,325.5494079589844
6,1,14,676.29296875,698.4256591796875
6,1,15,560.982177734375,518.752685546875
6,1,16,575.33837890625,624.786865234375
7,0,0,0.0,0.0
7,0,1,0.0,0.0
7,0,2,0.0,0.0
7,0,3,0.0,0.0
7,0,4,0.0,0.0
7,0,5,401.9720764160156,315.8792724609375
7,0,6,407.06866455078125,620.6347045898438
7,0,7,557.9291381835938,306.8803405761719
7,0,8,596.99462890625,635.1991577148438
7,0,9,719.0982666015625,383.28863525390625
7,0,10,732.46142578125,519.233154296875
7,0,11,355.34326171875,376.028076171875
7,0,12,350.877197265625,547.2703857421875
7,0,13,684.3460083007812,444.72869873046875
7,0,14,681.4810791015625,682.666015625
7,0,15,0.0,0.0
7,0,16,0.0,0.0
7,1,0,0.0,0.0
7,1,1,1154.9630126953125,453.4263610839844
7,1,2,0.0,0.0
7,1,3,1337.304443359375,421.771240234375
7,1,4,0.0,0.0
7,1,5,1482.1220703125,432.5409851074219
7,1,6,0.0,0.0
7,1,7,1462.290283203125,566.8463134765625
7,1,8,0.0,0.0
7,1,9,1276.031494140625,579.8746337890625
7,1,10,0.0,0.0
7,1,11,1392.3299560546875,418.1075134277344
7,1,12,1183.215576171875,315.70892333984375
7,1,13,1359.5919189453125,739.1768188476562
7,1,14,1219.0181884765625,605.485107421875
7,1,15,0.0,0.0
7,1,16,0.0,0.0
8,0,0,0.0,0.0
8,0,1,0.0,0.0
8,0,2,0.0,0.0
8,0,3,0.0,0.0
8,0,4,449.60614013671875,564.4345703125
8,0,5,404.06365966796875,314.37030029296875
8,0,6,396.47576904296875,614.479736328125
8,0,7,554.9912719726562,313.43310546875
8,0,8,610.1520385742188,636.0093994140625
8,0,9,724.2373046875,381.552734375
8,0,10,737.0133666992188,524.4669189453125
8,0,11,383.12554931640625,375.3648376464844
8,0,12,365.93743896484375,546.4642944335938
8,0,13,711.6568603515625,453.61669921875
8,0,14,701.16357421875,684.7271728515625
8,0,15,0.0,0.0
8,0,16,0.0,0.0
8,1,0,0.0,0.0
8,1,1,0.0,0.0
8,1,2,0.0,0.0
8,1,3,0.0,0.0
8,1,4,1561.8079833984375,389.0430908203125
8,1,5,1482.6964111328125,499.16015625
8,1,6,1368.1956787109375,315.7226257324219
8,1,7,1365.6689453125,584.3388061523438
8,1,8,0.0,0.0
8,1,9,1234.1763916015625,578.84814453125
8,1,10,0.0,0.0
8,1,11,1359.69384765625,522.4503173828125
8,1,12,1278.456787109375,445.00555419921875
8,1,13,1387.7918701171875,754.53759765625
8,1,14,1348.135498046875,642.9859619140625
8,1,15,1409.873779296875,677.9151000976562
8,1,16,0.0,0.0
9,0,0,0.0,0.0
9,0,1,0.0,0.0
9,0,2,0.0,0.0
9,0,3,0.0,0.0
9,0,4,451.60888671875,556.1512451171875
9,0,5,398.29571533203125,306.6455993652344
9,0,6,401.2381591796875,617.5651245117188
9,0,7,550.6222534179688,306.0
9,0,8,616.0303955078125,643.5528564453125
9,0,9,731.5799560546875,370.0068054199219
9,0,10,740.448974609375,528.9949340820312
9,0,11,362.835693359375,367.40625
9,0,12,350.4418029785156,548.3468627929688
9,0,13,681.7652587890625,381.6277770996094
9,0,14,678.7476806640625,670.38671875
9,0,15,0.0,0.0
9,0,16,0.0,0.0
9,1,0,0.0,0.0
9,1,1,0.0,0.0
9,1,2,0.0,0.0
9,1,3,0.0,0.0
9,1,4,0.0,0.0
9,1,5,1478.3046875,502.58160400390625
9,1,6,1386.387939453125,284.0080261230469
9,1,7,1375.759033203125,624.3056640625
9,1,8,1181.47021484375,170.2353515625
9,1,9,1194.677001953125,558.8904418945312
9,1,10,1130.7711181640625,317.4537353515625
9,1,11,1457.29638671875,438.88507080078125
9,1,12,1380.847412109375,343.02825927734375
9,1,13,0.0,0.0
9,1,14,0.0,0.0
9,1,15,0.0,0.0
9,1,16,0.0,0.0
10,0,0,0.0,0.0
10,0,1,0.0,0.0
10,0,2,0.0,0.0
10,0,3,0.0,0.0
10,0,4,0.0,0.0
10,0,5,381.5063781738281,306.00152587890625
10,0,6,409.82366943359375,617.9745483398438
10,0,7,526.9135131835938,302.12786865234375
10,0,8,608.6723022460938,647.660400390625
10,0,9,718.0799560546875,365.7316589355469
10,0,10,736.0372924804688,530.6025390625
10,0,11,360.6080627441406,383.47760009765625
10,0,12,368.11181640625,564.2613525390625
10,0,13,666.2349853515625,411.80810546875
10,0,14,682.5789794921875,684.9672241210938
10,0,15,0.0,0.0
10,0,16,0.0,0.0
10,1,0,0.0,0.0
10,1,1,0.0,0.0
10,1,2,0.0,0.0
10,1,3,0.0,0.0
10,1,4,0.0,0.0
10,1,5,1459.71240234375,432.7686767578125
10,1,6,1338.955810546875,248.48147583007812
10,1,7,1357.41796875,533.60693359375
10,1,8,1229.313720703125,170.44760131835938
10,1,9,1160.144287109375,534.7214965820312
10,1,10,1108.4052734375,326.3541564941406
10,1,11,1435.356201171875,384.72894287109375
10,1,12,1339.70458984375,300.8524475097656
10,1,13,1354.47412109375,731.8836669921875
10,1,14,1330.0531005859375,605.4686279296875
10,1,15,0.0,0.0
10,1,16,0.0,0.0
11,0,0,0.0,0.0
11,0,1,0.0,0.0
11,0,2,0.0,0.0
11,0,3,0.0,0.0
11,0,4,0.0,0.0
11,0,5,375.3833312988281,304.0428161621094
11,0,6,410.68182373046875,619.9688720703125
11,0,7,521.7763671875,298.318115234375
11,0,8,612.3079223632812,649.0697021484375
11,0,9,715.6627197265625,359.9609069824219
11,0,10,737.575927734375,528.9554443359375
11,0,11,349.4587097167969,372.7230224609375
11,0,12,360.0570068359375,556.539794921875
11,0,13,660.3753662109375,393.68914794921875
11,0,14,677.8951416015625,680.4044189453125
11,0,15,0.0,0.0
11,0,16,0.0,0.0
11,1,0,1579.7347412109375,505.4190673828125
11,1,1,0.0,0.0
11,1,2,1575.59521484375,472.09088134765625
11,1,3,0.0,0.0
11,1,4,1486.5496826171875,406.10888671875
11,1,5,1469.7083740234375,431.76824951171875
11,1,6,1398.4019775390625,302.01715087890625
11,1,7,1334.049072265625,551.4713134765625
11,1,8,1234.240234375,187.58102416992188
11,1,9,1137.7386474609375,538.6378173828125
11,1,10,1095.41259765625,327.4583740234375
11,1,11,1409.1749267578125,418.9563903808594
11,1,12,1347.36572265625,363.24993896484375
11,1,13,1395.9423828125,708.1173095703125
11,1,14,1341.65234375,632.8768920898438
11,1,15,0.0,0.0
11,1,16,0.0,0.0
12,0,0,0.0,0.0
12,0,1,0.0,0.0
12,0,2,0.0,0.0
12,0,3,0.0,0.0
12,0,4,0.0,0.0
12,0,5,367.00592041015625,312.61199951171875
12,0,6,408.1370544433594,616.74853515625
12,0,7,522.4799194335938,302.9219665527344
12,0,8,619.8268432617188,642.596435546875
12,0,9,716.1132202148438,362.986083984375
12,0,10,737.8167114257812,520.4741821289062
12,0,11,347.9429931640625,411.39031982421875
12,0,12,364.1553955078125,584.0132446289062
12,0,13,639.9918823242188,450.5105895996094
12,0,14,671.408447265625,691.0076904296875
12,0,15,0.0,0.0
12,0,16,0.0,0.0
12,1,0,1572.9970703125,506.54071044921875
12,1,1,0.0,0.0
12,1,2,1564.665283203125,470.9415283203125
12,1,3,0.0,0.0
12,1,4,1466.7645263671875,403.77703857421875
12,1,5,1456.03125,431.18646240234375
12,1,6,1389.742431640625,316.2005920410156
12,1,7,1319.602294921875,545.3297119140625
12,1,8,1219.5111083984375,205.61306762695312
12,1,9,1125.349365234375,533.1997680664062
12,1,10,1088.648681640625,337.9140625
12,1,11,1420.90283203125,430.0137939453125
12,1,12,1365.332763671875,381.7297668457031
12,1,13,1397.560302734375,708.6724243164062
12,1,14,1358.0439453125,646.5301513671875
12,1,15,0.0,0.0
12,1,16,0.0,0.0
13,0,0,0.0,0.0
13,0,1,0.0,0.0
13,0,2,0.0,0.0
13,0,3,0.0,0.0
13,0,4,0.0,0.0
13,0,5,373.4613037109375,311.4226379394531
13,0,6,402.01123046875,609.1471557617188
13,0,7,528.399658203125,312.2222900390625
13,0,8,617.2236328125,639.964111328125
13,0,9,714.511474609375,366.851318359375
13,0,10,735.30126953125,521.5543823242188
13,0,11,382.84368896484375,398.9638366699219
13,0,12,390.3388671875,570.4666748046875
13,0,13,675.2731323242188,444.9456481933594
13,0,14,683.910400390625,690.1200561523438
13,0,15,0.0,0.0
13,0,16,0.0,0.0
13,1,0,1561.8193359375,510.3970642089844
13,1,1,0.0,0.0
13,1,2,1546.93359375,474.036376953125
13,1,3,0.0,0.0
13,1,4,1432.008544921875,404.52337646484375
13,1,5,1450.140625,420.302734375
13,1,6,1374.520751953125,322.7635803222656
13,1,7,1321.56640625,546.6234741210938
13,1,8,1253.886474609375,240.890380859375
13,1,9,1126.3145751953125,536.4054565429688
13,1,10,1099.5975341796875,344.46209716796875
13,1,11,1411.3485107421875,433.6833801269531
13,1,12,1349.9124755859375,392.0512390136719
13,1,13,1388.897705078125,699.9970703125
13,1,14,1347.936767578125,649.1036376953125
13,1,15,1503.781982421875,559.3821411132812
13,1,16,1455.0626220703125,533.775390625
14,0,0,0.0,0.0
14,0,1,0.0,0.0
14,0,2,0.0,0.0
14,0,3,0.0,0.0
14,0,4,0.0,0.0
14,0,5,373.595458984375,305.0254211425781
14,0,6,407.1656799316406,616.6862182617188
14,0,7,527.154052734375,307.4314270019531
14,0,8,617.2222900390625,646.3190307617188
14,0,9,718.093505859375,366.0755310058594
14,0,10,735.0439453125,523.9217529296875
14,0,11,378.74615478515625,380.3231506347656
14,0,12,389.454833984375,562.6070556640625
14,0,13,665.7525634765625,403.26470947265625
14,0,14,677.1146240234375,681.2984619140625
14,0,15,0.0,0.0
14,0,16,0.0,0.0
14,1,0,0.0,0.0
14,1,1,0.0,0.0
14,1,2,0.0,0.0
14,1,3,0.0,0.0
14,1,4,0.0,0.0
14,1,5,1428.5018310546875,426.4609375
14,1,6,1358.7100830078125,323.7655029296875
14,1,7,1330.8629150390625,550.2369384765625
14,1,8,1266.4871826171875,261.0462341308594
14,1,9,1129.525634765625,538.3068237304688
14,1,10,1118.665771484375,355.78857421875
14,1,11,1402.038330078125,439.25494384765625
14,1,12,1341.8211669921875,397.5136413574219
14,1,13,1396.5496826171875,696.69091796875
14,1,14,1351.9447021484375,643.5738525390625
14,1,15,1517.8172607421875,548.6217041015625
14,1,16,1463.5556640625,523.9741821289062
15,0,0,0.0,0.0
15,0,1,0.0,0.0
15,0,2,0.0,0.0
15,0,3,0.0,0.0
15,0,4,450.2713623046875,567.3243408203125
15,0,5,367.5991516113281,308.4242858886719
15,0,6,400.529052734375,626.644775390625
15,0,7,521.1160888671875,301.88763427734375
15,0,8,614.5560302734375,658.4484252929688
15,0,9,718.583984375,364.5323181152344
15,0,10,735.89599609375,533.6582641601562
15,0,11,371.8179626464844,349.302978515625
15,0,12,379.5855712890625,535.497802734375
15,0,13,663.3104248046875,342.80419921875
15,0,14,664.5394287109375,637.5675659179688
15,0,15,0.0,0.0
15,0,16,0.0,0.0
15,1,0,0.0,0.0
15,1,1,0.0,0.0
15,1,2,0.0,0.0
15,1,3,0.0,0.0
15,1,4,0.0,0.0
15,1,5,1438.3486328125,438.4508056640625
15,1,6,1354.04248046875,318.5831298828125
15,1,7,1335.669189453125,546.4329223632812
15,1,8,1276.599853515625,274.72406005859375
15,1,9,1132.2266845703125,537.7967529296875
15,1,10,1131.537353515625,368.78839111328125
15,1,11,1417.470947265625,440.6172180175781
15,1,12,1339.6981201171875,391.70306396484375
15,1,13,1403.948974609375,701.3656005859375
15,1,14,1332.40673828125,641.6213989257812
15,1,15,1522.11083984375,542.7013549804688
15,1,16,1449.318359375,522.2273559570312
16,0,0,0.0,0.0
16,0,1,0.0,0.0
16,0,2,0.0,0.0
16,0,3,0.0,0.0
16,0,4,437.15301513671875,584.5279541015625
16,0,5,361.7271728515625,308.57012939453125
16,0,6,396.62548828125,637.690673828125
16,0,7,519.07275390625,297.16168212890625
16,0,8,621.5289306640625,660.6250610351562
16,0,9,713.7174072265625,363.85162353515625
16,0,10,734.3908081054688,531.2722778320312
16,0,11,363.5163269042969,366.73443603515625
16,0,12,373.8042297363281,554.8194580078125
16,0,13,648.9313354492188,390.05780029296875
16,0,14,662.7269287109375,669.6715087890625
16,0,15,0.0,0.0
16,0,16,0.0,0.0
16,1,0,0.0,0.0
16,1,1,0.0,0.0
16,1,2,0.0,0.0
16,1,3,0.0,0.0
16,1,4,0.0,0.0
16,1,5,1377.609130859375,421.4057922363281
16,1,6,0.0,0.0
16,1,7,1325.6903076171875,546.85888671875
16,1,8,1271.368408203125,262.94464111328125
16,1,9,1127.8033447265625,541.8026123046875
16,1,10,1145.833740234375,364.5509033203125
16,1,11,1442.3485107421875,430.8787841796875
16,1,12,1358.9453125,356.8466796875
16,1,13,1383.5018310546875,718.3167114257812
16,1,14,1326.58642578125,641.565185546875
16,1,15,1546.46923828125,570.9849243164062
16,1,16,1471.2156982421875,541.8077392578125
17,0,0,0.0,0.0
17,0,1,0.0,0.0
17,0,2,0.0,0.0
17,0,3,0.0,0.0
17,0,4,467.486083984375,567.7902221679688
17,0,5,387.48944091796875,303.73028564453125
17,0,6,404.1746520996094,627.8839111328125
17,0,7,522.6820068359375,297.72119140625
17,0,8,610.1400146484375,662.49755859375
17,0,9,714.9090576171875,367.24432373046875
17,0,10,733.86962890625,539.04443359375
17,0,11,345.6591796875,344.908447265625
17,0,12,341.01556396484375,533.0872802734375
17,0,13,657.135986328125,342.9469299316406
17,0,14,660.0357666015625,638.2890625
17,0,15,0.0,0.0
17,0,16,0.0,0.0
17,1,0,0.0,0.0
17,1,1,0.0,0.0
17,1,2,0.0,0.0
17,1,3,0.0,0.0
17,1,4,0.0,0.0
17,1,5,1358.07568359375,442.5260925292969
17,1,6,0.0,0.0
17,1,7,1336.36376953125,528.2078857421875
17,1,8,0.0,0.0
17,1,9,1133.9852294921875,540.29736328125
17,1,10,1151.5814208984375,389.009033203125
17,1,11,1424.351806640625,473.71942138671875
17,1,12,1393.9720458984375,423.3485412597656
17,1,13,1375.325439453125,711.1683349609375
17,1,14,1347.490234375,648.9326171875
17,1,15,1528.2864990234375,550.220947265625
17,1,16,1477.583984375,515.46142578125
18,0,0,0.0,0.0
18,0,1,0.0,0.0
18,0,2,0.0,0.0
18,0,3,0.0,0.0
18,0,4,0.0,0.0
18,0,5,1403.764404296875,447.0528564453125
18,0,6,0.0,0.0
18,0,7,1305.830322265625,535.560546875
18,0,8,1332.6195068359375,358.266357421875
18,0,9,1122.57275390625,541.9217529296875
18,0,10,1148.250244140625,400.10107421875
18,0,11,1428.8192138671875,494.57318115234375
18,0,12,1401.837890625,434.5187072753906
18,0,13,1379.4793701171875,716.2039184570312
18,0,14,1340.74560546875,645.4404296875
18,0,15,1535.074462890625,561.24169921875
18,0,16,1470.03466796875,535.39111328125
18,1,0,0.0,0.0
18,1,1,0.0,0.0
18,1,2,0.0,0.0
18,1,3,0.0,0.0
18,1,4,474.0434875488281,547.2108764648438
18,1,5,388.01861572265625,302.06219482421875
18,1,6,400.5438537597656,613.027099609375
18,1,7,516.9307861328125,297.0558166503906
18,1,8,592.96142578125,662.8493041992188
18,1,9,709.818603515625,370.65179443359375
18,1,10,728.6937255859375,544.1782836914062
18,1,11,321.6369323730469,332.9924621582031
18,1,12,314.8734436035156,513.5715942382812
18,1,13,647.4017944335938,369.0000915527344
18,1,14,654.027587890625,649.4862060546875
18,1,15,0.0,0.0
18,1,16,0.0,0.0
19,0,0,0.0,0.0
19,0,1,0.0,0.0
19,0,2,0.0,0.0
19,0,3,0.0,0.0
19,0,4,0.0,0.0
19,0,5,314.9400329589844,305.1221008300781
19,0,6,349.58795166015625,641.369873046875
19,0,7,492.4854736328125,295.1518859863281
19,0,8,573.4691772460938,675.2625732421875
19,0,9,700.405029296875,375.7197265625
19,0,10,727.1473388671875,548.805419921875
19,0,11,300.88800048828125,361.42730712890625
19,0,12,322.7394104003906,542.593017578125
19,0,13,632.3450317382812,371.7911682128906
19,0,14,665.3241577148438,706.3082885742188
19,0,15,542.4484252929688,575.47216796875
19,0,16,605.6793212890625,664.6309814453125
19,1,0,0.0,0.0
19,1,1,0.0,0.0
19,1,2,0.0,0.0
19,1,3,0.0,0.0
19,1,4,0.0,0.0
19,1,5,1417.42041015625,429.1907958984375
19,1,6,0.0,0.0
19,1,7,1309.005615234375,540.554931640625
19,1,8,1301.984130859375,354.5116882324219
19,1,9,1122.475341796875,539.0020751953125
19,1,10,1141.146240234375,404.9859924316406
19,1,11,1451.1748046875,480.5959167480469
19,1,12,1390.5487060546875,418.23199462890625
19,1,13,1388.2864990234375,716.2433471679688
19,1,14,1329.4901123046875,648.8353881835938
19,1,15,1541.6561279296875,557.7948608398438
19,1,16,1463.59912109375,534.7178344726562
20,0,0,0.0,0.0
20,0,1,0.0,0.0
20,0,2,0.0,0.0
20,0,3,0.0,0.0
20,0,4,387.6719970703125,583.2401733398438
20,0,5,326.480712890625,305.21405029296875
20,0,6,358.3621826171875,628.0386962890625
20,0,7,487.33184814453125,292.9665222167969
20,0,8,583.0023803710938,666.6151123046875
20,0,9,710.3204345703125,372.258544921875
20,0,10,731.1953125,544.5906982421875
20,0,11,344.77520751953125,379.4405517578125
20,0,12,356.08331298828125,560.4676513671875
20,0,13,636.2532348632812,434.4927978515625
20,0,14,666.4695434570312,673.3950805664062
20,0,15,0.0,0.0
20,0,16,0.0,0.0
20,1,0,0.0,0.0
20,1,1,0.0,0.0
20,1,2,0.0,0.0
20,1,3,0.0,0.0
20,1,4,0.0,0.0
20,1,5,1405.8876953125,430.4940490722656
20,1,6,1317.024169921875,295.8011474609375
20,1,7,1306.0440673828125,553.5775756835938
20,1,8,1284.484619140625,344.8100280761719
20,1,9,1120.5443115234375,539.976806640625
20,1,10,1130.4228515625,400.7317199707031
20,1,11,1452.8963623046875,478.1578674316406
20,1,12,1384.7347412109375,411.7394714355469
20,1,13,1386.6259765625,715.543212890625
20,1,14,1321.609375,642.795166015625
20,1,15,1543.0653076171875,558.742431640625
20,1,16,1457.6669921875,538.0015869140625
21,0,0,0.0,0.0
21,0,1,0.0,0.0
21,0,2,0.0,0.0
21,0,3,0.0,0.0
21,0,4,436.9327697753906,572.3336181640625
21,0,5,369.10882568359375,307.83746337890625
21,0,6,383.789794921875,619.3042602539062
21,0,7,505.8707275390625,297.0109558105469
21,0,8,592.8786010742188,661.7982177734375
21,0,9,702.9796142578125,368.84661865234375
21,0,10,723.4124755859375,541.62353515625
21,0,11,344.00341796875,405.40020751953125
21,0,12,342.1546325683594,575.5787353515625
21,0,13,631.6962890625,491.9013977050781
21,0,14,654.1464233398438,697.6627197265625
21,0,15,0.0,0.0
21,0,16,0.0,0.0
21,1,0,0.0,0.0
21,1,1,0.0,0.0
21,1,2,0.0,0.0
21,1,3,1390.250732421875,445.0758361816406
21,1,4,0.0,0.0
21,1,5,1425.964111328125,438.4683837890625
21,1,6,1363.95068359375,253.3487548828125
21,1,7,1295.889892578125,560.1824951171875
21,1,8,1283.93310546875,312.7948913574219
21,1,9,1120.2025146484375,534.5044555664062
21,1,10,1120.918701171875,392.7677001953125
